"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"2020-12-05  17:43:00,000","    75685000","-115,0","   5,7","-134,3","-107,9","19",
"2020-12-05  17:43:00,000","    75690000","-112,9","   3,9","-118,6","-106,5","19",
"2020-12-05  17:43:00,000","    75695000","-113,7","   4,2","-125,4","-109,5","19",
"2020-12-05  17:43:00,000","    75700000","-114,1","   5,8","-134,8","-107,8","19",
"2020-12-05  17:43:00,000","    75705000","-113,8","   4,0","-122,5","-106,4","19",
"2020-12-05  17:43:00,000","    75710000","-115,8","   6,6","-130,0","-106,4","19",
"2020-12-05  17:43:00,000","    75715000","-114,6","   3,5","-122,3","-110,3","19",
"2020-12-05  17:43:00,000","    75720000","-116,7","   7,1","-133,9","-108,6","19",
"2020-12-05  17:43:00,000","    75725000","-114,1","   3,8","-120,7","-106,3","19",
"2020-12-05  17:43:00,000","    75730000","-113,7","   3,8","-120,9","-106,5","19",
"2020-12-05  17:43:00,000","    75735000","-117,0","   8,0","-140,1","-107,3","19",
"2020-12-05  17:43:00,000","    75740000","-115,5","   4,9","-127,9","-109,2","19",
"2020-12-05  17:43:00,000","    75745000","-117,5","   8,1","-143,1","-107,1","19",
"2020-12-05  17:43:00,000","    75750000","-115,0","   5,7","-126,0","-108,0","19",
"2020-12-05  17:43:00,000","    75755000","-114,1","   5,3","-123,2","-107,8","19",
"2020-12-05  17:43:00,000","    75760000","-113,6","   4,1","-120,6","-106,5","19",
"2020-12-05  17:43:00,000","    75765000","-115,8","   7,1","-139,1","-107,5","19",
"2020-12-05  17:43:00,000","    75770000","-114,1","   5,2","-129,7","-105,4","19",
"2020-12-05  17:43:00,000","    75775000","-115,3","   4,9","-127,0","-108,8","19",
"2020-12-05  17:43:00,000","    75780000","-115,8","   6,4","-131,3","-107,1","19",
"2020-12-05  17:43:00,000","    75785000","-115,4","   6,1","-135,0","-108,3","19",
"2020-12-05  17:43:00,000","    75790000","-115,2","   5,6","-126,6","-109,4","19",
"2020-12-05  17:43:00,000","    75795000","-114,6","   2,8","-120,1","-109,4","19",
"2020-12-05  17:43:00,000","    75800000","-114,9","   4,3","-124,2","-109,0","19",
"2020-12-05  17:43:00,000","    75805000","-113,9","   3,9","-121,3","-108,0","19",
"2020-12-05  17:43:00,000","    75810000","-113,4","   5,9","-127,9","-107,8","19",
"2020-12-05  17:43:00,000","    75815000","-112,2","   3,7","-118,0","-105,5","19",
"2020-12-05  17:43:00,000","    75820000","-113,3","   4,0","-121,7","-107,1","19",
"2020-12-05  17:43:00,000","    75825000","-113,4","   3,8","-122,6","-107,7","19",
"2020-12-05  17:43:00,000","    75830000","-115,3","   5,9","-131,6","-106,4","19",
"2020-12-05  17:43:00,000","    75835000","-115,0","   4,1","-124,2","-107,2","19",
"2020-12-05  17:43:00,000","    75840000","-114,0","   5,5","-127,9","-106,7","19",
"2020-12-05  17:43:00,000","    75845000","-113,4","   4,6","-123,5","-105,6","19",
"2020-12-05  17:43:00,000","    75850000","-115,5","   4,2","-122,6","-107,0","19",
"2020-12-05  17:43:00,000","    75855000","-115,0","   5,4","-127,1","-106,9","19",
"2020-12-05  17:43:00,000","    75860000","-113,3","   3,5","-120,1","-106,4","19",
"2020-12-05  17:43:00,000","    75865000","-115,1","   4,7","-128,0","-109,0","19",
"2020-12-05  17:43:00,000","    75870000","-115,6","   7,0","-140,3","-106,4","19",
"2020-12-05  17:43:00,000","    75875000","-114,8","   4,5","-125,0","-108,4","19",
"2020-12-05  17:43:00,000","    75880000","-115,4","   4,2","-124,5","-109,2","19",
"2020-12-05  17:43:00,000","    75885000","-114,8","   3,6","-121,2","-108,3","19",
"2020-12-05  17:43:00,000","    75890000","-115,3","   5,9","-135,2","-110,2","19",
"2020-12-05  17:43:00,000","    75895000","-115,8","   6,9","-134,2","-107,7","19",
"2020-12-05  17:43:00,000","    75900000","-115,7","   4,8","-123,8","-105,5","19",
"2020-12-05  17:43:00,000","    75905000","-117,0","   5,4","-132,7","-110,8","19",
"2020-12-05  17:43:00,000","    75910000","-116,6","   3,4","-124,3","-110,3","19",
"2020-12-05  17:43:00,000","    75915000","-116,3","   5,7","-129,9","-107,2","19",
"2020-12-05  17:43:00,000","    75920000","-113,9","   7,0","-137,6","-106,2","19",
"2020-12-05  17:43:00,000","    75925000","-113,1","   4,2","-122,9","-105,7","19",
"2020-12-05  17:43:00,000","    75930000","-114,9","   6,3","-130,3","-107,2","19",
"2020-12-05  17:43:00,000","    75935000","-114,6","   5,8","-129,4","-107,0","19",
"2020-12-05  17:43:00,000","    75940000","-111,9","   3,3","-118,7","-106,5","19",
"2020-12-05  17:43:00,000","    75945000","-113,7","   5,0","-121,9","-106,9","19",
"2020-12-05  17:43:00,000","    75950000","-115,2","   6,9","-131,1","-106,4","19",
"2020-12-05  17:43:00,000","    75955000","-114,8","   4,8","-124,9","-105,9","19",
"2020-12-05  17:43:00,000","    75960000","-114,6","   5,5","-126,6","-106,1","19",
"2020-12-05  17:43:00,000","    75965000","-115,5","   7,4","-136,5","-107,7","19",
"2020-12-05  17:43:00,000","    75970000","-114,3","   5,7","-128,5","-106,5","19",
"2020-12-05  17:43:00,000","    75975000","-113,1","   5,0","-125,4","-107,8","19",
"2020-12-05  17:43:00,000","    75980000","-114,5","   6,0","-129,7","-106,0","19",
"2020-12-05  17:43:00,000","    75985000","-114,6","   5,4","-124,2","-106,0","19",
"2020-12-05  17:43:00,000","    75990000","-115,8","   5,4","-130,3","-108,6","19",
"2020-12-05  17:43:00,000","    75995000","-115,8","   4,7","-123,6","-107,4","19",
"2020-12-05  17:43:00,000","    76000000","-115,0","   4,4","-125,5","-109,5","19",
"2020-12-05  17:44:00,000","    74000000","-115,7","   6,5","-129,3","-104,4","18",
"2020-12-05  17:44:00,000","    74005000","-112,6","   4,4","-122,0","-106,8","18",
"2020-12-05  17:44:00,000","    74010000","-112,6","   4,1","-119,6","-105,9","18",
"2020-12-05  17:44:00,000","    74015000","-112,0","   4,8","-124,2","-105,5","18",
"2020-12-05  17:44:00,000","    74020000","-113,1","   4,2","-120,1","-105,7","18",
"2020-12-05  17:44:00,000","    74025000","-112,4","   4,0","-120,5","-105,5","18",
"2020-12-05  17:44:00,000","    74030000","-112,1","   4,6","-119,5","-104,4","18",
"2020-12-05  17:44:00,000","    74035000","-112,2","   3,6","-117,5","-106,8","18",
"2020-12-05  17:44:00,000","    74040000","-116,7","   5,7","-127,8","-107,0","18",
"2020-12-05  17:44:00,000","    74045000","-115,7","   6,7","-131,8","-106,7","18",
"2020-12-05  17:44:00,000","    74050000","-113,7","   5,4","-123,9","-104,9","18",
"2020-12-05  17:44:00,000","    74055000","-113,5","   5,6","-127,5","-103,3","18",
"2020-12-05  17:44:00,000","    74060000","-114,2","   5,6","-127,1","-106,4","18",
"2020-12-05  17:44:00,000","    74065000","-116,3","   7,4","-140,0","-106,1","18",
"2020-12-05  17:44:00,000","    74070000","-114,5","   6,5","-127,7","-105,6","18",
"2020-12-05  17:44:00,000","    74075000","-112,0","   5,3","-123,8","-106,8","18",
"2020-12-05  17:44:00,000","    74080000","-112,3","   7,1","-136,1","-103,3","18",
"2020-12-05  17:44:00,000","    74085000","-111,8","   3,6","-118,0","-105,8","18",
"2020-12-05  17:44:00,000","    74090000","-113,9","   4,2","-123,1","-107,3","18",
"2020-12-05  17:44:00,000","    74095000","-116,2","   6,6","-127,4","-106,8","18",
"2020-12-05  17:44:00,000","    74100000","-115,0","   6,2","-127,9","-103,1","18",
"2020-12-05  17:44:00,000","    74105000","-113,2","   5,8","-127,7","-104,6","18",
"2020-12-05  17:44:00,000","    74110000","-113,7","   4,8","-123,2","-106,4","18",
"2020-12-05  17:44:00,000","    74115000","-115,2","   6,7","-130,2","-106,6","18",
"2020-12-05  17:44:00,000","    74120000","-113,7","   6,9","-133,6","-105,9","18",
"2020-12-05  17:44:00,000","    74125000","-111,2","   4,4","-123,4","-106,9","18",
"2020-12-05  17:44:00,000","    74130000","-112,3","   5,3","-128,0","-107,0","18",
"2020-12-05  17:44:00,000","    74135000","-113,0","   4,8","-120,9","-106,7","18",
"2020-12-05  17:44:00,000","    74140000","-113,0","   3,6","-124,8","-109,3","18",
"2020-12-05  17:44:00,000","    74145000","-115,8","   7,0","-135,6","-107,3","18",
"2020-12-05  17:44:00,000","    74150000","-114,4","   5,6","-124,2","-106,4","18",
"2020-12-05  17:44:00,000","    74155000","-113,4","   5,6","-125,3","-105,7","18",
"2020-12-05  17:44:00,000","    74160000","-114,6","   5,3","-128,3","-106,4","18",
"2020-12-05  17:44:00,000","    74165000","-114,8","   5,1","-128,6","-108,8","18",
"2020-12-05  17:44:00,000","    74170000","-116,4","   6,8","-129,0","-108,9","18",
"2020-12-05  17:44:00,000","    74175000","-114,0","   4,1","-123,0","-107,1","18",
"2020-12-05  17:44:00,000","    74180000","-112,4","   4,6","-124,0","-105,6","18",
"2020-12-05  17:44:00,000","    74185000","-112,2","   4,3","-121,6","-105,6","18",
"2020-12-05  17:44:00,000","    74190000","-113,9","   6,7","-128,3","-107,2","18",
"2020-12-05  17:44:00,000","    74195000","-114,9","   6,1","-126,0","-106,8","18",
"2020-12-05  17:44:00,000","    74200000","-112,8","   3,8","-119,7","-107,6","18",
"2020-12-05  17:44:00,000","    74205000","-114,3","   6,0","-128,5","-105,7","18",
"2020-12-05  17:44:00,000","    74210000","-113,1","   6,1","-128,3","-105,8","18",
"2020-12-05  17:44:00,000","    74215000","-112,7","   3,3","-117,7","-106,1","18",
"2020-12-05  17:44:00,000","    74220000","-115,6","   5,7","-125,3","-108,4","18",
"2020-12-05  17:44:00,000","    74225000","-114,8","   4,9","-126,0","-106,0","18",
"2020-12-05  17:44:00,000","    74230000","-115,7","   5,9","-127,1","-107,4","18",
"2020-12-05  17:44:00,000","    74235000","-117,2","   7,3","-131,0","-105,2","18",
"2020-12-05  17:44:00,000","    74240000","-114,6","   6,3","-128,5","-104,2","18",
"2020-12-05  17:44:00,000","    74245000","-113,8","   4,8","-124,7","-106,1","18",
"2020-12-05  17:44:00,000","    74250000","-114,8","   5,1","-127,5","-107,1","18",
"2020-12-05  17:44:00,000","    74255000","-114,6","   5,5","-124,6","-108,7","18",
"2020-12-05  17:44:00,000","    74260000","-113,5","   4,4","-123,9","-106,5","18",
"2020-12-05  17:44:00,000","    74265000","-116,6","   8,9","-136,5","-106,1","18",
"2020-12-05  17:44:00,000","    74270000","-114,8","   4,4","-122,1","-108,8","18",
"2020-12-05  17:44:00,000","    74275000","-114,2","   7,1","-127,9","-106,6","18",
"2020-12-05  17:44:00,000","    74280000","-112,7","   5,4","-125,5","-106,2","18",
"2020-12-05  17:44:00,000","    74285000","-114,6","   6,2","-131,6","-105,6","18",
"2020-12-05  17:44:00,000","    74290000","-113,2","   3,7","-123,9","-108,9","18",
"2020-12-05  17:44:00,000","    74295000","-113,3","   3,6","-118,7","-107,7","18",
"2020-12-05  17:44:00,000","    74300000","-115,7","   7,5","-138,5","-107,8","18",
"2020-12-05  17:44:00,000","    74305000","-114,7","   4,7","-128,1","-107,6","18",
"2020-12-05  17:44:00,000","    74310000","-113,7","   4,2","-121,9","-104,9","18",
"2020-12-05  17:44:00,000","    74315000","-114,3","   3,2","-122,0","-108,9","18",
"2020-12-05  17:44:00,000","    74320000","-115,7","   6,1","-135,4","-108,9","18",
"2020-12-05  17:44:00,000","    74325000","-113,2","   4,6","-125,8","-107,0","18",
"2020-12-05  17:44:00,000","    74330000","-113,6","   6,3","-128,6","-105,6","18",
"2020-12-05  17:44:00,000","    74335000","-113,0","   4,2","-119,2","-106,8","18",
"2020-12-05  17:44:00,000","    74340000","-114,7","   9,0","-145,9","-107,3","18",
"2020-12-05  17:44:00,000","    74345000","-113,9","   4,5","-125,0","-108,9","18",
"2020-12-05  17:44:00,000","    74350000","-113,1","   6,7","-135,1","-106,4","18",
"2020-12-05  17:44:00,000","    74355000","-113,2","   4,7","-123,8","-107,4","18",
"2020-12-05  17:44:00,000","    74360000","-114,7","   6,7","-131,8","-107,9","18",
"2020-12-05  17:44:00,000","    74365000","-114,0","   5,0","-124,0","-107,4","18",
"2020-12-05  17:44:00,000","    74370000","-113,3","   4,2","-123,0","-105,1","18",
"2020-12-05  17:44:00,000","    74375000","-113,9","   5,3","-122,3","-105,2","18",
"2020-12-05  17:44:00,000","    74380000","-115,1","   6,8","-129,4","-105,9","18",
"2020-12-05  17:44:00,000","    74385000","-113,2","   4,6","-128,8","-108,7","18",
"2020-12-05  17:44:00,000","    74390000","-112,3","   4,1","-123,5","-107,5","18",
"2020-12-05  17:44:00,000","    74395000","-112,7","   5,0","-125,1","-104,1","18",
"2020-12-05  17:44:00,000","    74400000","-113,4","   5,8","-123,5","-105,3","18",
"2020-12-05  17:44:00,000","    74405000","-113,4","   3,8","-119,4","-108,5","18",
"2020-12-05  17:44:00,000","    74410000","-115,7","   6,0","-130,6","-106,9","18",
"2020-12-05  17:44:00,000","    74415000","-114,8","   4,2","-125,0","-108,5","18",
"2020-12-05  17:44:00,000","    74420000","-113,5","   4,8","-121,7","-105,9","18",
"2020-12-05  17:44:00,000","    74425000","-113,7","   5,6","-124,1","-105,7","18",
"2020-12-05  17:44:00,000","    74430000","-113,4","   4,1","-121,1","-108,4","18",
"2020-12-05  17:44:00,000","    74435000","-113,6","   4,9","-123,3","-105,9","18",
"2020-12-05  17:44:00,000","    74440000","-112,8","   4,5","-120,4","-104,6","18",
"2020-12-05  17:44:00,000","    74445000","-115,2","   7,1","-133,5","-105,1","18",
"2020-12-05  17:44:00,000","    74450000","-116,2","   7,2","-134,0","-104,8","18",
"2020-12-05  17:44:00,000","    74455000","-114,2","   4,6","-123,0","-104,3","18",
"2020-12-05  17:44:00,000","    74460000","-114,4","   5,3","-126,5","-107,6","18",
"2020-12-05  17:44:00,000","    74465000","-116,2","   6,4","-129,5","-106,6","18",
"2020-12-05  17:44:00,000","    74470000","-114,9","   3,1","-123,4","-109,7","18",
"2020-12-05  17:44:00,000","    74475000","-116,8","   7,4","-134,5","-109,2","18",
"2020-12-05  17:44:00,000","    74480000","-114,9","   3,9","-121,7","-106,9","18",
"2020-12-05  17:44:00,000","    74485000","-116,1","   6,4","-131,4","-107,6","18",
"2020-12-05  17:44:00,000","    74490000","-113,9","   3,8","-121,6","-104,5","18",
"2020-12-05  17:44:00,000","    74495000","-115,4","   8,0","-136,1","-104,0","18",
"2020-12-05  17:44:00,000","    74500000","-113,2","   5,0","-124,4","-104,9","18",
"2020-12-05  17:44:00,000","    74505000","-113,0","   4,6","-120,5","-106,0","18",
"2020-12-05  17:44:00,000","    74510000","-115,8","   8,4","-134,8","-105,9","18",
"2020-12-05  17:44:00,000","    74515000","-113,0","   4,3","-121,5","-107,4","18",
"2020-12-05  17:44:00,000","    74520000","-114,2","   5,6","-129,0","-107,6","18",
"2020-12-05  17:44:00,000","    74525000","-115,8","   4,1","-127,2","-110,8","18",
"2020-12-05  17:44:00,000","    74530000","-116,1","   3,6","-123,3","-110,2","18",
"2020-12-05  17:44:00,000","    74535000","-115,6","   3,9","-121,5","-108,9","18",
"2020-12-05  17:44:00,000","    74540000","-114,5","   3,9","-124,0","-107,4","18",
"2020-12-05  17:44:00,000","    74545000","-114,0","   4,8","-122,6","-107,9","18",
"2020-12-05  17:44:00,000","    74550000","-114,2","   5,7","-128,2","-106,8","18",
"2020-12-05  17:44:00,000","    74555000","-112,7","   5,0","-123,3","-104,8","18",
"2020-12-05  17:44:00,000","    74560000","-113,1","   4,8","-121,2","-104,8","18",
"2020-12-05  17:44:00,000","    74565000","-114,7","   6,5","-128,7","-106,4","18",
"2020-12-05  17:44:00,000","    74570000","-113,8","   5,8","-124,0","-105,3","18",
"2020-12-05  17:44:00,000","    74575000","-113,3","   5,6","-124,8","-103,8","18",
"2020-12-05  17:44:00,000","    74580000","-112,4","   4,1","-119,0","-106,0","18",
"2020-12-05  17:44:00,000","    74585000","-114,2","   4,2","-123,1","-108,7","18",
"2020-12-05  17:44:00,000","    74590000","-113,8","   4,0","-119,7","-107,4","18",
"2020-12-05  17:44:00,000","    74595000","-112,5","   5,2","-128,5","-103,6","18",
"2020-12-05  17:44:00,000","    74600000","-113,6","   6,3","-125,9","-101,9","18",
"2020-12-05  17:44:00,000","    74605000","-112,2","   5,7","-128,2","-102,2","18",
"2020-12-05  17:44:00,000","    74610000","-115,5","   7,1","-133,4","-104,5","18",
"2020-12-05  17:44:00,000","    74615000","-114,3","   5,8","-128,3","-107,5","18",
"2020-12-05  17:44:00,000","    74620000","-114,2","   7,4","-137,7","-107,3","18",
"2020-12-05  17:44:00,000","    74625000","-112,8","   5,0","-123,6","-105,2","18",
"2020-12-05  17:44:00,000","    74630000","-116,4","   9,8","-143,4","-105,6","18",
"2020-12-05  17:44:00,000","    74635000","-114,1","   4,3","-123,3","-106,9","18",
"2020-12-05  17:44:00,000","    74640000","-113,4","   4,3","-120,7","-103,2","18",
"2020-12-05  17:44:00,000","    74645000","-114,1","   5,7","-127,8","-104,5","18",
"2020-12-05  17:44:00,000","    74650000","-114,0","   5,1","-124,7","-107,1","18",
"2020-12-05  17:44:00,000","    74655000","-113,8","   4,4","-124,4","-106,7","18",
"2020-12-05  17:44:00,000","    74660000","-114,4","   5,1","-128,4","-106,6","18",
"2020-12-05  17:44:00,000","    74665000","-112,0","   4,0","-119,9","-106,1","18",
"2020-12-05  17:44:00,000","    74670000","-112,4","   5,9","-128,2","-106,5","18",
"2020-12-05  17:44:00,000","    74675000","-114,4","   4,4","-123,7","-107,8","18",
"2020-12-05  17:44:00,000","    74680000","-115,1","   6,0","-129,2","-108,0","18",
"2020-12-05  17:44:00,000","    74685000","-114,1","   6,1","-128,7","-106,0","18",
"2020-12-05  17:44:00,000","    74690000","-114,3","   5,8","-122,6","-105,8","18",
"2020-12-05  17:44:00,000","    74695000","-116,3","   7,8","-136,8","-105,5","18",
"2020-12-05  17:44:00,000","    74700000","-116,6","   5,8","-127,6","-106,0","18",
"2020-12-05  17:44:00,000","    74705000","-115,8","   5,6","-132,1","-109,2","18",
"2020-12-05  17:44:00,000","    74710000","-115,3","   6,1","-129,0","-108,5","18",
"2020-12-05  17:44:00,000","    74715000","-114,6","   3,9","-122,0","-108,4","18",
"2020-12-05  17:44:00,000","    74720000","-118,0","   6,3","-130,9","-107,5","18",
"2020-12-05  17:44:00,000","    74725000","-115,1","   5,3","-129,5","-108,3","18",
"2020-12-05  17:44:00,000","    74730000","-116,2","   8,2","-134,2","-106,3","18",
"2020-12-05  17:44:00,000","    74735000","-114,2","   5,7","-131,4","-107,5","18",
"2020-12-05  17:44:00,000","    74740000","-114,3","   4,1","-124,6","-107,6","18",
"2020-12-05  17:44:00,000","    74745000","-113,9","   4,3","-128,6","-107,7","18",
"2020-12-05  17:44:00,000","    74750000","-113,6","   3,7","-120,1","-108,4","18",
"2020-12-05  17:44:00,000","    74755000","-113,1","   5,5","-124,2","-107,4","18",
"2020-12-05  17:44:00,000","    74760000","-112,8","   4,9","-125,0","-106,1","18",
"2020-12-05  17:44:00,000","    74765000","-112,4","   3,7","-118,4","-108,2","18",
"2020-12-05  17:44:00,000","    74770000","-112,4","   3,2","-121,4","-108,1","18",
"2020-12-05  17:44:00,000","    74775000","-113,2","   4,2","-123,0","-105,9","18",
"2020-12-05  17:44:00,000","    74780000","-114,2","   6,0","-129,7","-106,5","18",
"2020-12-05  17:44:00,000","    74785000","-115,6","   6,5","-127,3","-105,1","18",
"2020-12-05  17:44:00,000","    74790000","-114,2","   5,5","-123,0","-105,9","18",
"2020-12-05  17:44:00,000","    74795000","-115,2","   7,4","-134,4","-108,7","18",
"2020-12-05  17:44:00,000","    74800000","-114,3","   3,6","-120,5","-108,7","18",
"2020-12-05  17:44:00,000","    74805000","-113,9","   5,4","-126,2","-107,1","18",
"2020-12-05  17:44:00,000","    74810000","-112,8","   4,7","-124,9","-107,0","18",
"2020-12-05  17:44:00,000","    74815000","-113,1","   4,7","-124,1","-106,7","18",
"2020-12-05  17:44:00,000","    74820000","-113,6","   6,3","-130,6","-106,0","18",
"2020-12-05  17:44:00,000","    74825000","-113,0","   4,1","-122,2","-108,3","18",
"2020-12-05  17:44:00,000","    74830000","-115,7","   7,1","-134,5","-108,1","18",
"2020-12-05  17:44:00,000","    74835000","-113,2","   3,6","-117,8","-104,8","18",
"2020-12-05  17:44:00,000","    74840000","-114,3","   5,1","-122,3","-104,1","18",
"2020-12-05  17:44:00,000","    74845000","-115,1","   5,5","-126,0","-107,8","18",
"2020-12-05  17:44:00,000","    74850000","-115,7","   5,5","-126,3","-108,5","18",
"2020-12-05  17:44:00,000","    74855000","-113,3","   5,2","-127,5","-107,8","18",
"2020-12-05  17:44:00,000","    74860000","-113,5","   4,0","-122,1","-107,4","18",
"2020-12-05  17:44:00,000","    74865000","-114,4","   4,7","-123,3","-107,0","18",
"2020-12-05  17:44:00,000","    74870000","-114,1","   4,7","-123,0","-108,1","18",
"2020-12-05  17:44:00,000","    74875000","-115,0","   7,0","-132,5","-107,1","18",
"2020-12-05  17:44:00,000","    74880000","-113,8","   4,4","-123,2","-109,0","18",
"2020-12-05  17:44:00,000","    74885000","-114,4","   3,7","-121,8","-108,9","18",
"2020-12-05  17:44:00,000","    74890000","-115,5","   5,2","-128,5","-109,2","18",
"2020-12-05  17:44:00,000","    74895000","-113,6","   5,4","-127,0","-105,1","18",
"2020-12-05  17:44:00,000","    74900000","-115,2","   7,6","-138,0","-105,4","18",
"2020-12-05  17:44:00,000","    74905000","-114,2","   6,3","-130,6","-107,2","18",
"2020-12-05  17:44:00,000","    74910000","-112,3","   4,5","-122,7","-104,5","18",
"2020-12-05  17:44:00,000","    74915000","-112,8","   5,6","-131,7","-103,9","18",
"2020-12-05  17:44:00,000","    74920000","-112,3","   4,1","-121,5","-106,4","18",
"2020-12-05  17:44:00,000","    74925000","-114,8","   7,1","-134,2","-106,1","18",
"2020-12-05  17:44:00,000","    74930000","-115,4","   3,4","-123,7","-111,0","18",
"2020-12-05  17:44:00,000","    74935000","-114,1","   2,9","-119,8","-110,3","18",
"2020-12-05  17:44:00,000","    74940000","-113,6","   2,4","-118,3","-109,9","18",
"2020-12-05  17:44:00,000","    74945000","-114,2","   3,6","-123,5","-108,1","18",
"2020-12-05  17:44:00,000","    74950000","-113,7","   5,1","-127,9","-107,1","18",
"2020-12-05  17:44:00,000","    74955000","-115,0","   7,1","-130,3","-106,4","18",
"2020-12-05  17:44:00,000","    74960000","-114,1","   6,3","-133,9","-106,1","18",
"2020-12-05  17:44:00,000","    74965000","-113,0","   4,4","-121,3","-105,9","18",
"2020-12-05  17:44:00,000","    74970000","-113,1","   4,5","-121,7","-105,6","18",
"2020-12-05  17:44:00,000","    74975000","-112,5","   4,5","-122,6","-106,9","18",
"2020-12-05  17:44:00,000","    74980000","-112,9","   5,6","-128,6","-105,5","18",
"2020-12-05  17:44:00,000","    74985000","-112,6","   5,0","-125,6","-106,0","18",
"2020-12-05  17:44:00,000","    74990000","-112,8","   6,9","-132,2","-104,5","18",
"2020-12-05  17:44:00,000","    74995000","-114,4","   6,7","-130,4","-104,7","18",
"2020-12-05  17:44:00,000","    75000000","-115,6","   4,8","-123,8","-108,1","18",
"2020-12-05  17:44:00,000","    75005000","-114,9","   4,4","-121,7","-106,6","18",
"2020-12-05  17:44:00,000","    75010000","-114,9","   8,1","-142,6","-107,0","18",
"2020-12-05  17:44:00,000","    75015000","-112,7","   5,5","-128,4","-105,3","18",
"2020-12-05  17:44:00,000","    75020000","-112,5","   4,9","-128,0","-107,8","18",
"2020-12-05  17:44:00,000","    75025000","-114,6","   5,9","-131,6","-106,4","18",
"2020-12-05  17:44:00,000","    75030000","-114,8","   4,4","-124,1","-106,6","18",
"2020-12-05  17:44:00,000","    75035000","-116,2","  10,1","-152,5","-107,2","18",
"2020-12-05  17:44:00,000","    75040000","-115,1","   6,0","-134,8","-107,9","18",
"2020-12-05  17:44:00,000","    75045000","-113,3","   3,6","-121,8","-104,9","18",
"2020-12-05  17:44:00,000","    75050000","-113,9","   6,8","-136,6","-106,5","18",
"2020-12-05  17:44:00,000","    75055000","-117,1","   7,2","-128,7","-105,9","18",
"2020-12-05  17:44:00,000","    75060000","-115,2","   6,1","-128,2","-104,4","18",
"2020-12-05  17:44:00,000","    75065000","-115,0","   5,8","-135,0","-107,5","18",
"2020-12-05  17:44:00,000","    75070000","-113,5","   4,3","-122,6","-107,1","18",
"2020-12-05  17:44:00,000","    75075000","-114,4","   6,0","-128,8","-108,1","18",
"2020-12-05  17:44:00,000","    75080000","-115,4","   4,6","-124,5","-108,7","18",
"2020-12-05  17:44:00,000","    75085000","-115,5","   4,4","-122,6","-108,8","18",
"2020-12-05  17:44:00,000","    75090000","-113,7","   3,6","-123,7","-108,4","18",
"2020-12-05  17:44:00,000","    75095000","-114,3","   5,3","-125,7","-105,8","18",
"2020-12-05  17:44:00,000","    75100000","-116,1","   8,6","-143,4","-104,6","18",
"2020-12-05  17:44:00,000","    75105000","-114,9","   4,8","-124,3","-108,5","18",
"2020-12-05  17:44:00,000","    75110000","-115,1","   7,5","-137,9","-106,7","18",
"2020-12-05  17:44:00,000","    75115000","-114,9","   7,7","-138,8","-107,1","18",
"2020-12-05  17:44:00,000","    75120000","-113,8","   4,1","-124,1","-108,3","18",
"2020-12-05  17:44:00,000","    75125000","-115,0","   7,7","-138,3","-107,6","18",
"2020-12-05  17:44:00,000","    75130000","-113,2","   4,8","-121,7","-105,9","18",
"2020-12-05  17:44:00,000","    75135000","-112,6","   5,1","-122,9","-106,6","18",
"2020-12-05  17:44:00,000","    75140000","-112,1","   6,5","-128,6","-104,8","18",
"2020-12-05  17:44:00,000","    75145000","-114,1","   5,8","-123,3","-106,3","18",
"2020-12-05  17:44:00,000","    75150000","-113,1","   5,3","-130,3","-107,2","18",
"2020-12-05  17:44:00,000","    75155000","-113,2","   5,0","-124,2","-105,2","18",
"2020-12-05  17:44:00,000","    75160000","-115,0","   5,2","-124,7","-107,7","18",
"2020-12-05  17:44:00,000","    75165000","-114,2","   5,0","-129,8","-107,5","18",
"2020-12-05  17:44:00,000","    75170000","-114,9","   5,4","-125,5","-108,2","18",
"2020-12-05  17:44:00,000","    75175000","-115,8","   6,3","-129,7","-107,1","18",
"2020-12-05  17:44:00,000","    75180000","-114,7","   5,2","-122,2","-103,6","18",
"2020-12-05  17:44:00,000","    75185000","-113,6","   5,2","-122,3","-104,5","18",
"2020-12-05  17:44:00,000","    75190000","-113,0","   4,4","-124,7","-106,0","18",
"2020-12-05  17:44:00,000","    75195000","-112,5","   5,3","-130,0","-107,1","18",
"2020-12-05  17:44:00,000","    75200000","-114,7","   6,3","-131,3","-104,2","18",
"2020-12-05  17:44:00,000","    75205000","-115,7","   5,2","-123,5","-106,2","18",
"2020-12-05  17:44:00,000","    75210000","-114,7","   5,7","-132,0","-107,6","18",
"2020-12-05  17:44:00,000","    75215000","-112,8","   2,9","-119,1","-107,8","18",
"2020-12-05  17:44:00,000","    75220000","-113,9","   4,9","-123,6","-104,8","18",
"2020-12-05  17:44:00,000","    75225000","-113,9","   5,0","-121,4","-105,0","18",
"2020-12-05  17:44:00,000","    75230000","-115,5","   6,3","-131,5","-105,9","18",
"2020-12-05  17:44:00,000","    75235000","-113,9","   4,9","-123,8","-106,5","18",
"2020-12-05  17:44:00,000","    75240000","-114,2","   4,4","-122,4","-106,2","18",
"2020-12-05  17:44:00,000","    75245000","-116,4","   6,6","-128,1","-106,8","18",
"2020-12-05  17:44:00,000","    75250000","-113,0","   4,7","-122,8","-106,7","18",
"2020-12-05  17:44:00,000","    75255000","-112,5","   3,9","-121,0","-107,0","18",
