"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"17/12/2020  15:47:00,000","   193000000"," -97,9","   5,2","-115,3"," -88,6","35",
"17/12/2020  15:47:00,000","   194000000"," -96,9","   4,9","-112,0"," -87,6","35",
"17/12/2020  15:47:00,000","   195000000"," -96,7","   5,0","-111,4"," -88,9","35",
"17/12/2020  15:47:00,000","   196000000"," -98,4","   6,1","-115,5"," -89,2","35",
"17/12/2020  15:47:00,000","   197000000"," -97,5","   5,2","-118,2"," -88,5","35",
"17/12/2020  15:47:00,000","   198000000"," -97,3","   6,0","-108,2"," -87,0","35",
"17/12/2020  15:47:00,000","   199000000"," -94,9","   4,5","-110,4"," -88,7","35",
"17/12/2020  15:47:00,000","   200000000"," -93,8","   4,3","-106,0"," -87,9","35",
"17/12/2020  15:47:00,000","   201000000"," -94,7","   5,6","-110,9"," -85,6","35",
"17/12/2020  15:47:00,000","   202000000"," -95,1","   5,9","-110,0"," -85,0","35",
"17/12/2020  15:47:00,000","   203000000"," -96,4","   5,8","-109,8"," -85,7","35",
"17/12/2020  15:47:00,000","   204000000"," -96,3","   6,2","-111,4"," -85,9","35",
"17/12/2020  15:47:00,000","   205000000"," -95,2","   4,7","-112,4"," -88,1","35",
"17/12/2020  15:47:00,000","   206000000"," -94,8","   5,6","-111,0"," -88,0","35",
"17/12/2020  15:47:00,000","   207000000"," -93,1","   4,7","-104,9"," -85,5","35",
"17/12/2020  15:47:00,000","   208000000"," -93,4","   4,2","-107,2"," -86,6","35",
"17/12/2020  15:47:00,000","   209000000"," -93,8","   4,1","-107,4"," -86,6","35",
"17/12/2020  15:47:00,000","   210000000"," -95,8","   6,7","-121,7"," -86,2","35",
"17/12/2020  15:47:00,000","   211000000"," -95,4","   6,2","-113,3"," -86,3","35",
"17/12/2020  15:47:00,000","   212000000"," -94,8","   5,3","-107,2"," -86,6","35",
"17/12/2020  15:47:00,000","   213000000"," -94,5","   4,7","-105,3"," -85,5","35",
"17/12/2020  15:47:00,000","   214000000"," -95,6","   6,2","-116,3"," -87,2","35",
"17/12/2020  15:47:00,000","   215000000"," -94,8","   4,9","-107,3"," -86,6","35",
"17/12/2020  15:47:00,000","   216000000"," -95,5","   5,7","-110,8"," -86,4","35",
"17/12/2020  15:48:00,000","   174000000"," -95,5","   4,6","-104,8"," -87,6","35",
"17/12/2020  15:48:00,000","   175000000"," -95,8","   4,5","-105,7"," -88,5","35",
"17/12/2020  15:48:00,000","   176000000"," -95,7","   5,2","-111,2"," -87,7","35",
"17/12/2020  15:48:00,000","   177000000"," -96,3","   7,0","-116,6"," -87,2","35",
"17/12/2020  15:48:00,000","   178000000"," -96,3","   6,0","-113,4"," -86,2","35",
"17/12/2020  15:48:00,000","   179000000"," -96,7","   5,3","-113,8"," -87,9","35",
"17/12/2020  15:48:00,000","   180000000"," -97,4","   4,7","-109,9"," -89,8","35",
"17/12/2020  15:48:00,000","   181000000"," -98,6","   7,9","-125,8"," -90,1","35",
"17/12/2020  15:48:00,000","   182000000"," -95,4","   4,8","-113,6"," -89,7","35",
"17/12/2020  15:48:00,000","   183000000"," -95,0","   5,8","-113,2"," -87,2","35",
"17/12/2020  15:48:00,000","   184000000"," -94,7","   4,9","-110,0"," -86,0","35",
"17/12/2020  15:48:00,000","   185000000"," -95,9","   6,3","-121,7"," -85,0","35",
"17/12/2020  15:48:00,000","   186000000"," -95,9","   5,9","-108,7"," -87,2","35",
"17/12/2020  15:48:00,000","   187000000"," -95,3","   5,4","-113,7"," -87,1","35",
"17/12/2020  15:48:00,000","   188000000"," -95,0","   3,7","-105,1"," -87,3","35",
"17/12/2020  15:48:00,000","   189000000"," -94,8","   3,3","-104,5"," -89,7","35",
"17/12/2020  15:48:00,000","   190000000"," -94,6","   5,2","-105,6"," -88,4","35",
"17/12/2020  15:48:00,000","   191000000"," -94,9","   4,8","-106,3"," -88,9","35",
"17/12/2020  15:48:00,000","   192000000"," -95,1","   4,6","-108,8"," -88,2","35",
"17/12/2020  15:48:00,000","   193000000"," -96,5","   4,2","-108,8"," -88,5","35",
"17/12/2020  15:48:00,000","   194000000"," -97,4","   6,3","-110,1"," -87,9","35",
"17/12/2020  15:48:00,000","   195000000"," -97,2","   5,7","-106,7"," -87,2","35",
"17/12/2020  15:48:00,000","   196000000"," -96,6","   5,3","-110,1"," -88,5","35",
"17/12/2020  15:48:00,000","   197000000"," -96,9","   5,7","-117,3"," -87,5","35",
"17/12/2020  15:48:00,000","   198000000"," -98,4","   6,1","-113,2"," -87,4","35",
"17/12/2020  15:48:00,000","   199000000"," -96,5","   5,7","-113,0"," -87,7","35",
"17/12/2020  15:48:00,000","   200000000"," -94,8","   6,2","-119,1"," -87,4","35",
"17/12/2020  15:48:00,000","   201000000"," -94,9","   5,1","-110,0"," -87,2","35",
"17/12/2020  15:48:00,000","   202000000"," -95,7","   5,1","-110,4"," -88,9","35",
"17/12/2020  15:48:00,000","   203000000"," -95,7","   5,2","-109,5"," -87,6","35",
"17/12/2020  15:48:00,000","   204000000"," -95,7","   5,7","-108,0"," -87,4","35",
"17/12/2020  15:48:00,000","   205000000"," -94,9","   5,1","-108,3"," -85,5","35",
"17/12/2020  15:48:00,000","   206000000"," -94,0","   5,3","-109,6"," -83,7","35",
"17/12/2020  15:48:00,000","   207000000"," -93,9","   5,3","-107,6"," -84,7","35",
"17/12/2020  15:48:00,000","   208000000"," -95,1","   5,9","-109,3"," -87,0","35",
"17/12/2020  15:48:00,000","   209000000"," -94,2","   4,3","-104,2"," -86,3","35",
"17/12/2020  15:48:00,000","   210000000"," -94,8","   5,1","-108,1"," -87,4","35",
"17/12/2020  15:48:00,000","   211000000"," -94,8","   4,7","-108,9"," -88,0","35",
"17/12/2020  15:48:00,000","   212000000"," -96,9","   7,0","-124,1"," -89,6","35",
"17/12/2020  15:48:00,000","   213000000"," -95,4","   4,6","-106,7"," -87,8","35",
"17/12/2020  15:48:00,000","   214000000"," -95,3","   5,9","-116,7"," -84,5","35",
"17/12/2020  15:48:00,000","   215000000"," -96,3","   6,3","-110,4"," -85,3","35",
"17/12/2020  15:48:00,000","   216000000"," -96,2","   6,1","-113,7"," -85,7","35",
"17/12/2020  15:49:00,000","   174000000"," -96,1","   5,8","-117,1"," -89,4","34",
"17/12/2020  15:49:00,000","   175000000"," -95,7","   4,2","-104,8"," -89,0","34",
"17/12/2020  15:49:00,000","   176000000"," -95,9","   4,6","-104,2"," -88,6","34",
"17/12/2020  15:49:00,000","   177000000"," -95,1","   4,4","-104,4"," -86,3","34",
"17/12/2020  15:49:00,000","   178000000"," -95,8","   5,7","-109,9"," -86,1","34",
"17/12/2020  15:49:00,000","   179000000"," -96,5","   5,8","-110,8"," -86,9","34",
"17/12/2020  15:49:00,000","   180000000"," -96,2","   5,4","-110,7"," -87,8","34",
"17/12/2020  15:49:00,000","   181000000"," -96,0","   5,7","-108,5"," -86,9","34",
"17/12/2020  15:49:00,000","   182000000"," -96,2","   6,1","-113,3"," -85,9","34",
"17/12/2020  15:49:00,000","   183000000"," -96,0","   5,7","-109,3"," -85,0","34",
"17/12/2020  15:49:00,000","   184000000"," -95,9","   7,5","-127,1"," -86,0","34",
"17/12/2020  15:49:00,000","   185000000"," -94,7","   4,9","-106,0"," -84,6","34",
"17/12/2020  15:49:00,000","   186000000"," -95,1","   6,9","-116,9"," -84,9","34",
"17/12/2020  15:49:00,000","   187000000"," -95,1","   6,1","-107,5"," -86,8","34",
"17/12/2020  15:49:00,000","   188000000"," -95,3","   6,3","-115,9"," -87,5","34",
"17/12/2020  15:49:00,000","   189000000"," -95,7","   5,5","-114,3"," -86,1","34",
"17/12/2020  15:49:00,000","   190000000"," -96,4","   5,9","-110,2"," -87,5","34",
"17/12/2020  15:49:00,000","   191000000"," -95,9","   5,6","-110,4"," -87,1","34",
"17/12/2020  15:49:00,000","   192000000"," -97,1","   7,3","-118,5"," -86,5","34",
"17/12/2020  15:49:00,000","   193000000"," -95,6","   5,3","-110,8"," -87,3","34",
"17/12/2020  15:49:00,000","   194000000"," -96,7","   7,1","-117,6"," -86,8","34",
"17/12/2020  15:49:00,000","   195000000"," -96,1","   4,5","-105,5"," -88,6","34",
"17/12/2020  15:49:00,000","   196000000"," -96,0","   5,7","-110,4"," -86,4","34",
"17/12/2020  15:49:00,000","   197000000"," -95,4","   5,3","-115,0"," -88,9","34",
"17/12/2020  15:49:00,000","   198000000"," -97,8","   6,1","-111,2"," -85,3","34",
"17/12/2020  15:49:00,000","   199000000"," -97,3","   5,7","-109,0"," -85,4","34",
"17/12/2020  15:49:00,000","   200000000"," -96,5","   6,2","-113,5"," -87,3","34",
"17/12/2020  15:49:00,000","   201000000"," -95,8","   4,7","-110,0"," -86,7","34",
"17/12/2020  15:49:00,000","   202000000"," -94,9","   4,2","-103,3"," -87,8","34",
"17/12/2020  15:49:00,000","   203000000"," -95,5","   5,7","-114,1"," -88,2","34",
"17/12/2020  15:49:00,000","   204000000"," -94,8","   3,4","-104,3"," -88,9","34",
"17/12/2020  15:49:00,000","   205000000"," -95,0","   3,8","-102,5"," -89,5","34",
"17/12/2020  15:49:00,000","   206000000"," -95,2","   5,6","-107,9"," -86,1","34",
"17/12/2020  15:49:00,000","   207000000"," -95,8","   6,4","-111,4"," -85,7","34",
"17/12/2020  15:49:00,000","   208000000"," -94,6","   4,7","-106,0"," -86,1","34",
"17/12/2020  15:49:00,000","   209000000"," -93,6","   4,9","-111,2"," -85,7","34",
"17/12/2020  15:49:00,000","   210000000"," -94,6","   5,0","-106,4"," -87,0","34",
"17/12/2020  15:49:00,000","   211000000"," -95,4","   5,6","-109,4"," -84,4","34",
"17/12/2020  15:49:00,000","   212000000"," -94,6","   5,6","-115,7"," -86,5","34",
"17/12/2020  15:49:00,000","   213000000"," -95,0","   4,5","-105,2"," -88,1","34",
"17/12/2020  15:49:00,000","   214000000"," -96,1","   5,1","-109,9"," -88,3","34",
"17/12/2020  15:49:00,000","   215000000"," -96,0","   4,6","-108,6"," -88,6","34",
"17/12/2020  15:49:00,000","   216000000"," -97,5","   7,2","-115,8"," -86,8","34",
"17/12/2020  15:50:00,000","   174000000"," -97,4","   5,0","-107,8"," -88,3","35",
"17/12/2020  15:50:00,000","   175000000"," -96,2","   4,4","-108,0"," -87,8","35",
"17/12/2020  15:50:00,000","   176000000"," -96,0","   5,5","-113,9"," -88,7","35",
"17/12/2020  15:50:00,000","   177000000"," -97,2","   6,3","-116,2"," -86,5","35",
"17/12/2020  15:50:00,000","   178000000","-100,0","   7,4","-122,2"," -87,3","35",
"17/12/2020  15:50:00,000","   179000000"," -98,4","   5,3","-110,2"," -88,3","35",
"17/12/2020  15:50:00,000","   180000000"," -97,9","   5,6","-116,8"," -89,8","35",
"17/12/2020  15:50:00,000","   181000000"," -97,2","   4,5","-112,3"," -91,2","35",
"17/12/2020  15:50:00,000","   182000000"," -97,1","   5,2","-114,4"," -88,1","35",
"17/12/2020  15:50:00,000","   183000000"," -95,5","   4,8","-105,2"," -86,1","35",
"17/12/2020  15:50:00,000","   184000000"," -95,4","   5,8","-111,1"," -86,4","35",
"17/12/2020  15:50:00,000","   185000000"," -93,9","   4,7","-108,4"," -87,0","35",
"17/12/2020  15:50:00,000","   186000000"," -94,4","   6,1","-121,9"," -89,2","35",
"17/12/2020  15:50:00,000","   187000000"," -96,1","   6,5","-117,7"," -88,3","35",
"17/12/2020  15:50:00,000","   188000000"," -95,4","   6,7","-115,5"," -87,7","35",
"17/12/2020  15:50:00,000","   189000000"," -95,4","   7,1","-126,8"," -85,9","35",
"17/12/2020  15:50:00,000","   190000000"," -95,7","   6,4","-119,3"," -87,9","35",
"17/12/2020  15:50:00,000","   191000000"," -96,9","   6,1","-115,1"," -87,1","35",
"17/12/2020  15:50:00,000","   192000000"," -97,4","   7,1","-115,9"," -89,2","35",
"17/12/2020  15:50:00,000","   193000000"," -96,8","   5,6","-114,4"," -90,0","35",
"17/12/2020  15:50:00,000","   194000000"," -94,9","   4,4","-107,1"," -86,9","35",
"17/12/2020  15:50:00,000","   195000000"," -96,1","   5,2","-107,4"," -88,4","35",
"17/12/2020  15:50:00,000","   196000000"," -95,4","   4,2","-104,8"," -87,7","35",
"17/12/2020  15:50:00,000","   197000000"," -97,2","   6,7","-118,7"," -89,1","35",
"17/12/2020  15:50:00,000","   198000000"," -96,5","   5,6","-113,4"," -87,5","35",
"17/12/2020  15:50:00,000","   199000000"," -95,0","   4,5","-107,3"," -85,6","35",
"17/12/2020  15:50:00,000","   200000000"," -96,0","   5,6","-108,5"," -87,0","35",
"17/12/2020  15:50:00,000","   201000000"," -95,5","   5,2","-112,8"," -87,4","35",
"17/12/2020  15:50:00,000","   202000000"," -96,4","   6,1","-112,2"," -86,7","35",
"17/12/2020  15:50:00,000","   203000000"," -97,3","   5,9","-114,6"," -88,8","35",
"17/12/2020  15:50:00,000","   204000000"," -95,7","   3,3","-103,3"," -90,1","35",
"17/12/2020  15:50:00,000","   205000000"," -94,9","   4,6","-106,4"," -87,8","35",
"17/12/2020  15:50:00,000","   206000000"," -94,0","   6,0","-110,0"," -86,6","35",
"17/12/2020  15:50:00,000","   207000000"," -93,2","   4,6","-104,5"," -85,5","35",
"17/12/2020  15:50:00,000","   208000000"," -94,6","   5,5","-106,3"," -84,9","35",
"17/12/2020  15:50:00,000","   209000000"," -94,7","   5,1","-108,0"," -86,4","35",
"17/12/2020  15:50:00,000","   210000000"," -94,5","   3,9","-102,2"," -88,7","35",
"17/12/2020  15:50:00,000","   211000000"," -95,8","   4,9","-110,5"," -87,8","35",
"17/12/2020  15:50:00,000","   212000000"," -96,9","   5,1","-109,5"," -89,7","35",
"17/12/2020  15:50:00,000","   213000000"," -95,8","   4,1","-105,1"," -88,9","35",
"17/12/2020  15:50:00,000","   214000000"," -96,4","   5,7","-109,2"," -87,0","35",
"17/12/2020  15:50:00,000","   215000000"," -95,8","   4,5","-106,0"," -87,3","35",
"17/12/2020  15:50:00,000","   216000000"," -95,1","   5,5","-110,8"," -86,7","35",
"17/12/2020  15:51:00,000","   174000000"," -97,2","   5,2","-107,1"," -88,0","34",
"17/12/2020  15:51:00,000","   175000000"," -96,4","   6,1","-111,0"," -85,8","34",
"17/12/2020  15:51:00,000","   176000000"," -97,2","   7,7","-115,7"," -85,6","34",
"17/12/2020  15:51:00,000","   177000000"," -96,4","   5,9","-113,8"," -86,9","34",
"17/12/2020  15:51:00,000","   178000000"," -96,5","   5,9","-112,1"," -88,3","34",
"17/12/2020  15:51:00,000","   179000000"," -96,6","   4,2","-106,1"," -89,3","34",
"17/12/2020  15:51:00,000","   180000000"," -98,2","   4,3","-110,4"," -92,7","34",
"17/12/2020  15:51:00,000","   181000000"," -99,7","   6,6","-115,1"," -91,7","34",
"17/12/2020  15:51:00,000","   182000000"," -98,1","   6,0","-114,6"," -89,2","34",
"17/12/2020  15:51:00,000","   183000000"," -95,2","   4,3","-104,0"," -87,8","34",
"17/12/2020  15:51:00,000","   184000000"," -95,1","   5,4","-111,4"," -88,0","34",
"17/12/2020  15:51:00,000","   185000000"," -95,7","   5,1","-109,6"," -87,9","34",
"17/12/2020  15:51:00,000","   186000000"," -95,0","   3,9","-103,4"," -88,9","34",
"17/12/2020  15:51:00,000","   187000000"," -94,9","   4,2","-106,8"," -88,7","34",
"17/12/2020  15:51:00,000","   188000000"," -95,8","   4,7","-105,5"," -88,5","34",
"17/12/2020  15:51:00,000","   189000000"," -95,3","   4,4","-107,1"," -88,8","34",
"17/12/2020  15:51:00,000","   190000000"," -94,9","   4,5","-104,2"," -88,3","34",
"17/12/2020  15:51:00,000","   191000000"," -95,4","   4,3","-108,3"," -87,1","34",
"17/12/2020  15:51:00,000","   192000000"," -95,9","   6,0","-114,2"," -86,3","34",
"17/12/2020  15:51:00,000","   193000000"," -97,8","   7,4","-126,3"," -88,6","34",
"17/12/2020  15:51:00,000","   194000000"," -96,8","   5,6","-111,0"," -89,0","34",
"17/12/2020  15:51:00,000","   195000000"," -95,5","   4,0","-107,0"," -89,0","34",
"17/12/2020  15:51:00,000","   196000000"," -97,1","   4,6","-108,4"," -89,6","34",
"17/12/2020  15:51:00,000","   197000000"," -95,7","   3,9","-105,2"," -89,5","34",
"17/12/2020  15:51:00,000","   198000000"," -98,3","   8,3","-121,0"," -86,8","34",
"17/12/2020  15:51:00,000","   199000000"," -95,9","   5,3","-106,5"," -86,7","34",
"17/12/2020  15:51:00,000","   200000000"," -95,3","   6,6","-117,7"," -88,4","34",
"17/12/2020  15:51:00,000","   201000000"," -95,5","   5,6","-112,0"," -87,9","34",
"17/12/2020  15:51:00,000","   202000000"," -95,0","   5,2","-107,0"," -88,5","34",
"17/12/2020  15:51:00,000","   203000000"," -94,3","   5,6","-110,7"," -86,6","34",
"17/12/2020  15:51:00,000","   204000000"," -93,9","   4,1","-103,1"," -87,3","34",
"17/12/2020  15:51:00,000","   205000000"," -94,4","   5,3","-110,0"," -85,8","34",
"17/12/2020  15:51:00,000","   206000000"," -93,9","   4,8","-105,0"," -85,4","34",
"17/12/2020  15:51:00,000","   207000000"," -94,9","   7,9","-122,7"," -86,8","34",
"17/12/2020  15:51:00,000","   208000000"," -94,3","   4,9","-105,4"," -87,4","34",
"17/12/2020  15:51:00,000","   209000000"," -94,8","   5,0","-105,8"," -87,1","34",
"17/12/2020  15:51:00,000","   210000000"," -97,2","   7,8","-117,7"," -87,9","34",
"17/12/2020  15:51:00,000","   211000000"," -95,5","   4,3","-105,4"," -89,7","34",
"17/12/2020  15:51:00,000","   212000000"," -96,2","   4,2","-106,4"," -87,0","34",
"17/12/2020  15:51:00,000","   213000000"," -95,4","   5,6","-111,3"," -88,3","34",
"17/12/2020  15:51:00,000","   214000000"," -94,1","   3,7","-103,2"," -89,5","34",
"17/12/2020  15:51:00,000","   215000000"," -95,7","   4,7","-106,8"," -89,4","34",
"17/12/2020  15:51:00,000","   216000000"," -95,1","   5,9","-120,8"," -88,7","34",
"17/12/2020  15:52:00,000","   174000000"," -97,1","   5,3","-111,7"," -88,3","35",
"17/12/2020  15:52:00,000","   175000000"," -98,2","   7,3","-117,0"," -88,2","35",
"17/12/2020  15:52:00,000","   176000000"," -98,1","   6,4","-109,7"," -86,9","35",
"17/12/2020  15:52:00,000","   177000000"," -96,9","   5,9","-116,4"," -89,5","35",
"17/12/2020  15:52:00,000","   178000000"," -96,2","   4,7","-110,0"," -88,9","35",
"17/12/2020  15:52:00,000","   179000000"," -97,0","   6,4","-119,4"," -88,5","35",
"17/12/2020  15:52:00,000","   180000000"," -98,0","   6,4","-117,7"," -88,3","35",
"17/12/2020  15:52:00,000","   181000000"," -98,1","   6,8","-120,3"," -87,9","35",
"17/12/2020  15:52:00,000","   182000000"," -97,2","   5,0","-107,5"," -88,1","35",
"17/12/2020  15:52:00,000","   183000000"," -97,7","   5,7","-118,6"," -90,5","35",
"17/12/2020  15:52:00,000","   184000000"," -96,8","   6,7","-120,0"," -87,6","35",
"17/12/2020  15:52:00,000","   185000000"," -96,1","   7,6","-119,1"," -85,0","35",
"17/12/2020  15:52:00,000","   186000000"," -94,3","   6,0","-115,5"," -84,3","35",
"17/12/2020  15:52:00,000","   187000000"," -94,4","   5,7","-108,5"," -84,7","35",
"17/12/2020  15:52:00,000","   188000000"," -95,0","   4,8","-106,5"," -85,7","35",
"17/12/2020  15:52:00,000","   189000000"," -97,1","   4,8","-109,3"," -88,7","35",
"17/12/2020  15:52:00,000","   190000000"," -97,0","   4,6","-107,7"," -88,6","35",
"17/12/2020  15:52:00,000","   191000000"," -97,0","   5,5","-109,8"," -88,0","35",
"17/12/2020  15:52:00,000","   192000000"," -96,1","   5,7","-109,3"," -89,5","35",
"17/12/2020  15:52:00,000","   193000000"," -97,4","   5,7","-111,6"," -87,5","35",
"17/12/2020  15:52:00,000","   194000000"," -97,0","   5,4","-119,3"," -89,6","35",
"17/12/2020  15:52:00,000","   195000000"," -96,2","   5,3","-109,9"," -88,2","35",
"17/12/2020  15:52:00,000","   196000000"," -96,4","   6,2","-107,9"," -87,7","35",
"17/12/2020  15:52:00,000","   197000000"," -95,4","   4,9","-109,4"," -87,8","35",
"17/12/2020  15:52:00,000","   198000000"," -94,0","   3,7","-104,9"," -88,6","35",
"17/12/2020  15:52:00,000","   199000000"," -94,8","   5,4","-109,4"," -87,2","35",
"17/12/2020  15:52:00,000","   200000000"," -94,3","   4,9","-109,1"," -88,2","35",
"17/12/2020  15:52:00,000","   201000000"," -93,6","   3,7","-104,3"," -85,2","35",
"17/12/2020  15:52:00,000","   202000000"," -94,9","   5,1","-113,6"," -88,3","35",
"17/12/2020  15:52:00,000","   203000000"," -95,7","   5,0","-107,8"," -87,6","35",
"17/12/2020  15:52:00,000","   204000000"," -96,6","   7,5","-117,2"," -86,7","35",
"17/12/2020  15:52:00,000","   205000000"," -96,5","   5,7","-109,0"," -86,4","35",
"17/12/2020  15:52:00,000","   206000000"," -95,2","   5,8","-109,4"," -86,9","35",
"17/12/2020  15:52:00,000","   207000000"," -95,4","   6,9","-122,3"," -86,3","35",
"17/12/2020  15:52:00,000","   208000000"," -95,1","   5,5","-109,9"," -86,3","35",
"17/12/2020  15:52:00,000","   209000000"," -96,0","   6,1","-111,0"," -86,0","35",
"17/12/2020  15:52:00,000","   210000000"," -94,5","   4,4","-105,2"," -87,5","35",
"17/12/2020  15:52:00,000","   211000000"," -95,5","   5,0","-109,8"," -85,9","35",
"17/12/2020  15:52:00,000","   212000000"," -94,5","   4,8","-107,1"," -87,2","35",
"17/12/2020  15:52:00,000","   213000000"," -94,9","   5,4","-106,9"," -86,7","35",
"17/12/2020  15:52:00,000","   214000000"," -95,1","   5,5","-108,0"," -86,6","35",
"17/12/2020  15:52:00,000","   215000000"," -95,0","   5,2","-107,7"," -87,1","35",
"17/12/2020  15:52:00,000","   216000000"," -95,5","   5,3","-109,0"," -86,6","35",
"17/12/2020  15:53:00,000","   174000000"," -97,4","   6,3","-109,3"," -88,2","34",
"17/12/2020  15:53:00,000","   175000000"," -96,2","   5,4","-113,7"," -86,7","34",
"17/12/2020  15:53:00,000","   176000000"," -96,4","   4,9","-110,6"," -87,1","34",
"17/12/2020  15:53:00,000","   177000000"," -97,9","   7,6","-123,4"," -88,7","34",
"17/12/2020  15:53:00,000","   178000000"," -97,1","   5,0","-110,3"," -90,9","34",
"17/12/2020  15:53:00,000","   179000000"," -96,5","   5,8","-116,7"," -88,9","34",
"17/12/2020  15:53:00,000","   180000000"," -98,0","   6,8","-111,9"," -87,4","34",
"17/12/2020  15:53:00,000","   181000000"," -96,9","   6,0","-116,7"," -87,4","34",
"17/12/2020  15:53:00,000","   182000000"," -96,6","   6,3","-113,7"," -86,8","34",
"17/12/2020  15:53:00,000","   183000000"," -97,1","   6,6","-110,2"," -86,7","34",
"17/12/2020  15:53:00,000","   184000000"," -96,4","   5,9","-110,6"," -87,8","34",
"17/12/2020  15:53:00,000","   185000000"," -94,5","   4,3","-106,1"," -87,8","34",
"17/12/2020  15:53:00,000","   186000000"," -96,5","   7,0","-114,2"," -87,6","34",
"17/12/2020  15:53:00,000","   187000000"," -95,3","   4,6","-105,5"," -88,0","34",
"17/12/2020  15:53:00,000","   188000000"," -95,6","   5,4","-108,1"," -87,6","34",
"17/12/2020  15:53:00,000","   189000000"," -96,2","   5,9","-113,1"," -86,4","34",
"17/12/2020  15:53:00,000","   190000000"," -96,7","   6,1","-109,7"," -86,2","34",
"17/12/2020  15:53:00,000","   191000000"," -95,9","   5,9","-112,4"," -87,6","34",
"17/12/2020  15:53:00,000","   192000000"," -94,6","   4,0","-102,5"," -87,3","34",
"17/12/2020  15:53:00,000","   193000000"," -97,2","   5,0","-108,4"," -88,9","34",
"17/12/2020  15:53:00,000","   194000000"," -97,5","   5,5","-109,2"," -87,4","34",
"17/12/2020  15:53:00,000","   195000000"," -97,4","   5,9","-112,3"," -86,5","34",
"17/12/2020  15:53:00,000","   196000000"," -97,4","   5,7","-114,0"," -86,4","34",
"17/12/2020  15:53:00,000","   197000000"," -97,0","   5,0","-110,4"," -88,3","34",
"17/12/2020  15:53:00,000","   198000000"," -95,9","   5,7","-113,9"," -87,0","34",
"17/12/2020  15:53:00,000","   199000000"," -95,5","   5,8","-109,3"," -87,0","34",
"17/12/2020  15:53:00,000","   200000000"," -95,2","   4,6","-105,9"," -86,9","34",
"17/12/2020  15:53:00,000","   201000000"," -94,3","   4,2","-106,0"," -87,5","34",
"17/12/2020  15:53:00,000","   202000000"," -94,7","   5,3","-107,9"," -84,5","34",
"17/12/2020  15:53:00,000","   203000000"," -95,0","   5,1","-111,5"," -85,5","34",
"17/12/2020  15:53:00,000","   204000000"," -96,1","   7,3","-116,2"," -84,9","34",
"17/12/2020  15:53:00,000","   205000000"," -94,8","   4,9","-104,4"," -85,5","34",
"17/12/2020  15:53:00,000","   206000000"," -95,2","   4,2","-102,0"," -86,7","34",
"17/12/2020  15:53:00,000","   207000000"," -96,0","   6,9","-117,3"," -86,0","34",
"17/12/2020  15:53:00,000","   208000000"," -94,0","   4,5","-103,8"," -85,0","34",
"17/12/2020  15:53:00,000","   209000000"," -94,2","   5,3","-109,5"," -87,1","34",
"17/12/2020  15:53:00,000","   210000000"," -95,0","   6,7","-118,7"," -84,2","34",
"17/12/2020  15:53:00,000","   211000000"," -95,9","   9,0","-133,0"," -86,2","34",
"17/12/2020  15:53:00,000","   212000000"," -95,1","   4,9","-103,6"," -85,8","34",
"17/12/2020  15:53:00,000","   213000000"," -94,4","   5,7","-110,0"," -86,2","34",
"17/12/2020  15:53:00,000","   214000000"," -93,6","   4,4","-104,3"," -86,0","34",
"17/12/2020  15:53:00,000","   215000000"," -93,6","   5,1","-105,1"," -86,1","34",
"17/12/2020  15:53:00,000","   216000000"," -94,3","   6,8","-117,2"," -84,2","34",
"17/12/2020  15:54:00,000","   174000000"," -97,5","   6,4","-114,0"," -88,2","35",
"17/12/2020  15:54:00,000","   175000000"," -98,2","   6,6","-116,4"," -89,6","35",
"17/12/2020  15:54:00,000","   176000000"," -98,9","   5,7","-108,7"," -90,6","35",
"17/12/2020  15:54:00,000","   177000000"," -98,5","   6,5","-121,9"," -89,0","35",
"17/12/2020  15:54:00,000","   178000000"," -95,8","   5,2","-112,4"," -88,0","35",
"17/12/2020  15:54:00,000","   179000000"," -96,1","   5,7","-112,2"," -88,4","35",
"17/12/2020  15:54:00,000","   180000000"," -97,0","   6,4","-118,3"," -87,9","35",
"17/12/2020  15:54:00,000","   181000000"," -97,3","   6,5","-116,5"," -87,9","35",
"17/12/2020  15:54:00,000","   182000000"," -95,9","   3,9","-104,2"," -90,3","35",
"17/12/2020  15:54:00,000","   183000000"," -96,5","   5,1","-108,5"," -88,4","35",
"17/12/2020  15:54:00,000","   184000000"," -96,3","   5,3","-109,7"," -87,3","35",
"17/12/2020  15:54:00,000","   185000000"," -96,5","   5,4","-106,5"," -87,1","35",
"17/12/2020  15:54:00,000","   186000000"," -96,5","   5,1","-107,8"," -88,9","35",
"17/12/2020  15:54:00,000","   187000000"," -96,8","   4,9","-108,7"," -88,1","35",
"17/12/2020  15:54:00,000","   188000000"," -95,7","   4,8","-105,5"," -87,3","35",
"17/12/2020  15:54:00,000","   189000000"," -96,0","   4,9","-106,8"," -88,7","35",
"17/12/2020  15:54:00,000","   190000000"," -96,7","   6,8","-127,6"," -87,0","35",
"17/12/2020  15:54:00,000","   191000000"," -94,9","   4,9","-104,3"," -84,4","35",
"17/12/2020  15:54:00,000","   192000000"," -94,4","   5,7","-110,1"," -87,0","35",
"17/12/2020  15:54:00,000","   193000000"," -95,8","   6,1","-112,5"," -86,6","35",
