"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"2020-12-05  17:44:00,000","  1590300000","-112,7","   4,8","-120,2","-104,9","19",
"2020-12-05  17:44:00,000","  1590400000","-112,5","   5,2","-126,1","-104,9","19",
"2020-12-05  17:44:00,000","  1590500000","-114,9","   6,3","-130,1","-108,3","19",
"2020-12-05  17:44:00,000","  1590600000","-113,8","   5,0","-123,7","-107,8","19",
"2020-12-05  17:44:00,000","  1590700000","-112,1","   4,0","-117,2","-105,6","19",
"2020-12-05  17:44:00,000","  1590800000","-113,9","   7,2","-132,9","-105,5","19",
"2020-12-05  17:44:00,000","  1590900000","-113,3","   5,7","-130,7","-105,2","19",
"2020-12-05  17:44:00,000","  1591000000","-114,6","   7,7","-134,8","-104,7","19",
"2020-12-05  17:44:00,000","  1591100000","-112,2","   5,2","-120,2","-105,3","19",
"2020-12-05  17:44:00,000","  1591200000","-112,3","   7,2","-128,2","-104,8","19",
"2020-12-05  17:44:00,000","  1591300000","-112,8","   7,3","-138,2","-107,1","19",
"2020-12-05  17:44:00,000","  1591400000","-113,6","   5,7","-131,2","-107,3","19",
"2020-12-05  17:44:00,000","  1591500000","-112,3","   4,1","-123,2","-106,6","19",
"2020-12-05  17:44:00,000","  1591600000","-114,0","   5,8","-122,9","-104,9","19",
"2020-12-05  17:44:00,000","  1591700000","-115,0","   5,9","-126,7","-105,4","19",
"2020-12-05  17:44:00,000","  1591800000","-112,2","   4,9","-124,0","-105,2","19",
"2020-12-05  17:44:00,000","  1591900000","-109,9","   3,5","-117,3","-104,2","19",
"2020-12-05  17:44:00,000","  1592000000","-112,2","   4,5","-120,7","-105,1","19",
"2020-12-05  17:44:00,000","  1592100000","-115,4","   9,1","-142,9","-108,2","19",
"2020-12-05  17:44:00,000","  1592200000","-112,4","   3,9","-121,5","-106,6","19",
"2020-12-05  17:44:00,000","  1592300000","-112,7","   3,7","-119,7","-106,4","19",
"2020-12-05  17:44:00,000","  1592400000","-112,1","   4,3","-121,2","-105,8","19",
"2020-12-05  17:44:00,000","  1592500000","-112,2","   4,7","-122,5","-105,9","19",
"2020-12-05  17:44:00,000","  1592600000","-113,1","   3,8","-120,0","-107,2","19",
"2020-12-05  17:44:00,000","  1592700000","-115,0","   6,6","-134,5","-105,6","19",
"2020-12-05  17:44:00,000","  1592800000","-112,2","   4,3","-120,4","-105,2","19",
"2020-12-05  17:44:00,000","  1592900000","-111,3","   5,4","-128,7","-104,4","19",
"2020-12-05  17:44:00,000","  1593000000","-112,4","   4,4","-121,9","-105,0","19",
"2020-12-05  17:44:00,000","  1593100000","-114,4","   8,8","-143,9","-106,4","19",
"2020-12-05  17:44:00,000","  1593200000","-110,9","   3,6","-117,6","-105,6","19",
"2020-12-05  17:44:00,000","  1593300000","-113,8","   6,5","-128,0","-106,2","19",
"2020-12-05  17:44:00,000","  1593400000","-115,4","   6,6","-129,9","-104,5","19",
"2020-12-05  17:44:00,000","  1593500000","-113,1","   5,9","-124,1","-104,7","19",
"2020-12-05  17:44:00,000","  1593600000","-113,3","   6,7","-130,1","-104,1","19",
"2020-12-05  17:44:00,000","  1593700000","-113,4","   5,7","-129,7","-106,3","19",
"2020-12-05  17:44:00,000","  1593800000","-114,9","   4,9","-127,7","-109,3","19",
"2020-12-05  17:44:00,000","  1593900000","-116,7","   8,5","-139,4","-107,4","19",
"2020-12-05  17:44:00,000","  1594000000","-113,2","   5,0","-125,2","-106,0","19",
"2020-12-05  17:44:00,000","  1594100000","-113,7","   9,3","-146,8","-104,9","19",
"2020-12-05  17:44:00,000","  1594200000","-111,7","   4,1","-118,8","-105,9","19",
"2020-12-05  17:44:00,000","  1594300000","-114,0","   6,3","-125,3","-106,8","19",
"2020-12-05  17:44:00,000","  1594400000","-114,6","   5,8","-125,1","-106,1","19",
"2020-12-05  17:44:00,000","  1594500000","-111,4","   4,0","-121,0","-105,3","19",
"2020-12-05  17:44:00,000","  1594600000","-111,9","   6,5","-134,2","-105,3","19",
"2020-12-05  17:44:00,000","  1594700000","-112,7","   5,5","-121,9","-104,7","19",
"2020-12-05  17:44:00,000","  1594800000","-113,3","   5,1","-124,7","-106,2","19",
"2020-12-05  17:44:00,000","  1594900000","-114,7","   6,1","-132,1","-106,8","19",
"2020-12-05  17:44:00,000","  1595000000","-113,5","   4,6","-125,0","-105,9","19",
"2020-12-05  17:44:00,000","  1595100000","-114,8","   7,2","-139,4","-104,3","19",
"2020-12-05  17:44:00,000","  1595200000","-113,8","   5,6","-126,4","-107,1","19",
"2020-12-05  17:44:00,000","  1595300000","-112,3","   3,9","-120,9","-105,8","19",
"2020-12-05  17:44:00,000","  1595400000","-111,1","   4,5","-119,2","-102,8","19",
"2020-12-05  17:44:00,000","  1595500000","-111,5","   5,2","-119,8","-103,2","19",
"2020-12-05  17:44:00,000","  1595600000","-112,0","   3,5","-118,4","-106,9","19",
"2020-12-05  17:44:00,000","  1595700000","-111,4","   5,1","-126,2","-105,1","19",
"2020-12-05  17:44:00,000","  1595800000","-111,3","   4,2","-122,8","-106,1","19",
"2020-12-05  17:44:00,000","  1595900000","-113,0","   4,4","-126,3","-108,1","19",
"2020-12-05  17:44:00,000","  1596000000","-113,7","   4,7","-125,0","-107,6","19",
"2020-12-05  17:44:00,000","  1596100000","-113,2","   4,6","-125,9","-105,8","19",
"2020-12-05  17:44:00,000","  1596200000","-115,3","   6,6","-134,6","-102,3","19",
"2020-12-05  17:44:00,000","  1596300000","-113,0","   4,5","-120,5","-103,4","19",
"2020-12-05  17:44:00,000","  1596400000","-113,3","   5,1","-124,9","-104,7","19",
"2020-12-05  17:44:00,000","  1596500000","-114,4","   5,2","-126,2","-106,3","19",
"2020-12-05  17:44:00,000","  1596600000","-115,3","   6,4","-131,5","-106,8","19",
"2020-12-05  17:44:00,000","  1596700000","-112,9","   4,6","-125,0","-108,3","19",
"2020-12-05  17:44:00,000","  1596800000","-113,9","   5,2","-130,6","-105,1","19",
"2020-12-05  17:44:00,000","  1596900000","-114,9","   5,3","-128,4","-105,4","19",
"2020-12-05  17:44:00,000","  1597000000","-112,9","   4,2","-119,3","-104,8","19",
"2020-12-05  17:44:00,000","  1597100000","-111,8","   4,5","-120,6","-105,9","19",
"2020-12-05  17:44:00,000","  1597200000","-114,0","   5,9","-127,7","-103,6","19",
"2020-12-05  17:44:00,000","  1597300000","-114,1","   6,3","-129,6","-103,1","19",
"2020-12-05  17:44:00,000","  1597400000","-113,2","   5,3","-128,0","-106,4","19",
"2020-12-05  17:44:00,000","  1597500000","-112,8","   4,8","-120,2","-104,1","19",
"2020-12-05  17:44:00,000","  1597600000","-113,1","   6,0","-131,0","-103,5","19",
"2020-12-05  17:44:00,000","  1597700000","-111,8","   4,3","-122,3","-105,3","19",
"2020-12-05  17:44:00,000","  1597800000","-110,8","   3,8","-120,8","-105,8","19",
"2020-12-05  17:44:00,000","  1597900000","-112,2","   3,4","-119,8","-107,7","19",
"2020-12-05  17:44:00,000","  1598000000","-115,9","   6,9","-129,7","-105,4","19",
"2020-12-05  17:44:00,000","  1598100000","-114,8","   5,6","-131,3","-107,2","19",
"2020-12-05  17:44:00,000","  1598200000","-112,7","   4,1","-121,3","-106,8","19",
"2020-12-05  17:44:00,000","  1598300000","-112,8","   6,9","-129,8","-106,6","19",
"2020-12-05  17:44:00,000","  1598400000","-113,9","   6,3","-133,3","-107,0","19",
"2020-12-05  17:44:00,000","  1598500000","-112,7","   4,1","-124,4","-105,9","19",
"2020-12-05  17:44:00,000","  1598600000","-113,8","   5,8","-127,8","-104,8","19",
"2020-12-05  17:44:00,000","  1598700000","-111,9","   2,9","-118,1","-106,8","19",
"2020-12-05  17:44:00,000","  1598800000","-111,9","   4,0","-120,7","-106,0","19",
"2020-12-05  17:44:00,000","  1598900000","-113,9","   4,7","-122,7","-107,7","19",
"2020-12-05  17:44:00,000","  1599000000","-114,2","   5,1","-125,2","-106,0","19",
"2020-12-05  17:44:00,000","  1599100000","-113,0","   5,2","-125,5","-107,3","19",
"2020-12-05  17:44:00,000","  1599200000","-114,7","   5,7","-126,7","-104,2","19",
"2020-12-05  17:44:00,000","  1599300000","-115,6","   5,9","-129,5","-104,8","19",
"2020-12-05  17:44:00,000","  1599400000","-114,8","   6,6","-135,9","-106,3","19",
"2020-12-05  17:44:00,000","  1599500000","-115,2","   5,5","-127,9","-106,2","19",
"2020-12-05  17:44:00,000","  1599600000","-114,6","   3,7","-120,9","-105,6","19",
"2020-12-05  17:44:00,000","  1599700000","-114,0","   4,3","-120,7","-105,2","19",
"2020-12-05  17:44:00,000","  1599800000","-114,3","   6,1","-129,7","-103,5","19",
"2020-12-05  17:44:00,000","  1599900000","-115,0","   8,8","-138,0","-106,3","19",
"2020-12-05  17:44:00,000","  1600000000","-114,2","   6,2","-132,1","-107,1","19",
"2020-12-05  17:44:00,000","  1600100000","-114,3","   4,3","-125,9","-110,0","19",
"2020-12-05  17:44:00,000","  1600200000","-114,7","   3,6","-122,0","-107,2","19",
"2020-12-05  17:44:00,000","  1600300000","-116,0","   7,7","-134,7","-103,7","19",
"2020-12-05  17:44:00,000","  1600400000","-113,2","   4,7","-122,1","-103,3","19",
"2020-12-05  17:44:00,000","  1600500000","-114,0","   5,3","-126,5","-103,1","19",
"2020-12-05  17:44:00,000","  1600600000","-114,2","   5,1","-121,6","-103,8","19",
"2020-12-05  17:44:00,000","  1600700000","-115,3","   5,8","-127,6","-107,3","19",
"2020-12-05  17:44:00,000","  1600800000","-115,3","   5,2","-125,1","-104,4","19",
"2020-12-05  17:44:00,000","  1600900000","-113,7","   4,1","-121,3","-106,4","19",
"2020-12-05  17:44:00,000","  1601000000","-116,6","   5,9","-128,3","-110,3","19",
"2020-12-05  17:44:00,000","  1601100000","-114,4","   4,9","-125,4","-106,1","19",
"2020-12-05  17:44:00,000","  1601200000","-112,9","   3,9","-120,7","-106,0","19",
"2020-12-05  17:44:00,000","  1601300000","-112,7","   3,9","-120,2","-106,3","19",
"2020-12-05  17:44:00,000","  1601400000","-114,4","   7,6","-138,1","-104,4","19",
"2020-12-05  17:44:00,000","  1601500000","-113,5","   4,7","-122,5","-105,7","19",
"2020-12-05  17:44:00,000","  1601600000","-113,3","   3,5","-122,4","-108,2","19",
"2020-12-05  17:44:00,000","  1601700000","-113,7","   4,0","-121,3","-106,2","19",
"2020-12-05  17:44:00,000","  1601800000","-115,1","   4,4","-125,2","-108,9","19",
"2020-12-05  17:44:00,000","  1601900000","-115,8","   4,3","-125,1","-110,0","19",
"2020-12-05  17:44:00,000","  1602000000","-114,9","   4,5","-125,1","-108,2","19",
"2020-12-05  17:44:00,000","  1602100000","-114,5","   5,7","-126,8","-107,0","19",
"2020-12-05  17:44:00,000","  1602200000","-113,8","   4,2","-122,6","-108,0","19",
"2020-12-05  17:44:00,000","  1602300000","-114,2","   5,0","-128,4","-106,8","19",
"2020-12-05  17:44:00,000","  1602400000","-113,2","   5,7","-128,2","-103,0","19",
"2020-12-05  17:44:00,000","  1602500000","-113,7","   5,2","-125,5","-103,3","19",
"2020-12-05  17:44:00,000","  1602600000","-113,8","   5,6","-129,5","-106,7","19",
"2020-12-05  17:44:00,000","  1602700000","-114,3","   4,8","-126,6","-107,6","19",
"2020-12-05  17:44:00,000","  1602800000","-113,2","   4,3","-121,5","-107,2","19",
"2020-12-05  17:44:00,000","  1602900000","-113,4","   4,8","-123,9","-107,0","19",
"2020-12-05  17:44:00,000","  1603000000","-115,8","   5,2","-123,8","-105,7","19",
"2020-12-05  17:44:00,000","  1603100000","-114,0","   5,0","-127,7","-106,1","19",
"2020-12-05  17:44:00,000","  1603200000","-113,0","   4,0","-119,0","-104,4","19",
"2020-12-05  17:44:00,000","  1603300000","-115,6","   7,7","-136,4","-105,0","19",
"2020-12-05  17:44:00,000","  1603400000","-116,0","   6,3","-126,3","-105,8","19",
"2020-12-05  17:44:00,000","  1603500000","-114,0","   4,8","-123,8","-105,1","19",
"2020-12-05  17:44:00,000","  1603600000","-114,2","   4,5","-123,2","-107,9","19",
"2020-12-05  17:44:00,000","  1603700000","-116,0","   8,2","-134,8","-106,6","19",
"2020-12-05  17:44:00,000","  1603800000","-114,9","   5,3","-128,5","-107,8","19",
"2020-12-05  17:44:00,000","  1603900000","-115,9","   7,1","-135,7","-107,0","19",
"2020-12-05  17:44:00,000","  1604000000","-115,2","   6,6","-127,3","-105,3","19",
"2020-12-05  17:44:00,000","  1604100000","-115,7","   5,2","-126,6","-106,3","19",
"2020-12-05  17:44:00,000","  1604200000","-115,1","   4,9","-128,3","-107,7","19",
"2020-12-05  17:44:00,000","  1604300000","-113,6","   4,2","-123,9","-107,9","19",
"2020-12-05  17:44:00,000","  1604400000","-115,9","   7,3","-137,8","-107,1","19",
"2020-12-05  17:44:00,000","  1604500000","-115,1","   6,3","-130,2","-107,9","19",
"2020-12-05  17:44:00,000","  1604600000","-113,2","   5,9","-125,6","-105,7","19",
"2020-12-05  17:44:00,000","  1604700000","-114,6","   5,5","-123,0","-104,1","19",
"2020-12-05  17:44:00,000","  1604800000","-114,8","   5,4","-127,0","-105,3","19",
"2020-12-05  17:44:00,000","  1604900000","-113,6","   4,7","-125,6","-106,9","19",
"2020-12-05  17:44:00,000","  1605000000","-112,7","   4,1","-121,1","-107,0","19",
"2020-12-05  17:44:00,000","  1605100000","-114,9","   5,6","-124,3","-107,3","19",
"2020-12-05  17:44:00,000","  1605200000","-113,0","   4,4","-121,6","-105,8","19",
"2020-12-05  17:44:00,000","  1605300000","-112,2","   5,1","-122,7","-106,0","19",
"2020-12-05  17:44:00,000","  1605400000","-112,4","   6,6","-127,5","-105,3","19",
"2020-12-05  17:44:00,000","  1605500000","-113,4","   5,9","-125,6","-105,5","19",
"2020-12-05  17:44:00,000","  1605600000","-112,8","   6,0","-128,9","-105,2","19",
"2020-12-05  17:44:00,000","  1605700000","-114,2","   6,1","-124,5","-104,8","19",
"2020-12-05  17:44:00,000","  1605800000","-114,0","   5,2","-123,5","-106,4","19",
"2020-12-05  17:44:00,000","  1605900000","-113,2","   5,8","-133,2","-105,7","19",
"2020-12-05  17:44:00,000","  1606000000","-113,6","   5,7","-127,5","-106,4","19",
"2020-12-05  17:44:00,000","  1606100000","-112,8","   4,9","-124,6","-104,5","19",
"2020-12-05  17:44:00,000","  1606200000","-113,3","   6,1","-123,7","-105,3","19",
"2020-12-05  17:44:00,000","  1606300000","-113,0","   4,0","-119,1","-103,8","19",
"2020-12-05  17:44:00,000","  1606400000","-113,8","   4,8","-120,4","-103,9","19",
"2020-12-05  17:44:00,000","  1606500000","-114,0","   5,4","-127,9","-105,7","19",
"2020-12-05  17:44:00,000","  1606600000","-112,6","   3,8","-122,9","-106,4","19",
"2020-12-05  17:44:00,000","  1606700000","-112,8","   5,1","-125,3","-106,3","19",
"2020-12-05  17:44:00,000","  1606800000","-112,9","   4,8","-122,5","-104,4","19",
"2020-12-05  17:44:00,000","  1606900000","-112,0","   5,1","-130,1","-106,8","19",
"2020-12-05  17:44:00,000","  1607000000","-113,1","   5,7","-132,0","-106,2","19",
"2020-12-05  17:44:00,000","  1607100000","-114,4","   6,3","-126,4","-106,5","19",
"2020-12-05  17:44:00,000","  1607200000","-110,9","   3,2","-115,6","-105,2","19",
"2020-12-05  17:44:00,000","  1607300000","-111,6","   5,5","-125,2","-105,3","19",
"2020-12-05  17:44:00,000","  1607400000","-112,8","   5,0","-120,8","-104,1","19",
"2020-12-05  17:44:00,000","  1607500000","-113,0","   5,1","-123,8","-104,9","19",
"2020-12-05  17:44:00,000","  1607600000","-112,2","   4,7","-122,2","-104,8","19",
"2020-12-05  17:44:00,000","  1607700000","-110,8","   3,9","-117,3","-104,8","19",
"2020-12-05  17:44:00,000","  1607800000","-111,1","   3,9","-117,9","-103,3","19",
"2020-12-05  17:44:00,000","  1607900000","-113,4","   4,6","-122,1","-104,5","19",
"2020-12-05  17:44:00,000","  1608000000","-114,6","   4,8","-124,8","-107,5","19",
"2020-12-05  17:44:00,000","  1608100000","-113,6","   4,8","-123,2","-108,1","19",
"2020-12-05  17:44:00,000","  1608200000","-112,1","   4,5","-123,3","-104,3","19",
"2020-12-05  17:44:00,000","  1608300000","-113,2","   5,9","-126,1","-103,3","19",
"2020-12-05  17:44:00,000","  1608400000","-113,0","   4,9","-124,7","-103,5","19",
"2020-12-05  17:44:00,000","  1608500000","-112,7","   5,4","-126,6","-105,1","19",
"2020-12-05  17:44:00,000","  1608600000","-113,4","   6,1","-130,0","-103,7","19",
"2020-12-05  17:44:00,000","  1608700000","-114,4","   6,5","-128,3","-103,7","19",
"2020-12-05  17:44:00,000","  1608800000","-114,5","   7,1","-136,6","-105,9","19",
"2020-12-05  17:44:00,000","  1608900000","-112,2","   4,1","-119,7","-104,3","19",
"2020-12-05  17:44:00,000","  1609000000","-111,1","   3,7","-118,1","-103,3","19",
"2020-12-05  17:44:00,000","  1609100000","-112,0","   4,5","-124,5","-105,3","19",
"2020-12-05  17:44:00,000","  1609200000","-110,7","   4,2","-119,8","-104,5","19",
"2020-12-05  17:44:00,000","  1609300000","-111,2","   4,2","-118,8","-102,5","19",
"2020-12-05  17:44:00,000","  1609400000","-113,4","   6,8","-136,0","-105,7","19",
"2020-12-05  17:44:00,000","  1609500000","-113,8","   4,9","-124,9","-106,4","19",
"2020-12-05  17:44:00,000","  1609600000","-111,7","   3,2","-119,1","-107,8","19",
"2020-12-05  17:44:00,000","  1609700000","-112,3","   3,6","-122,7","-107,2","19",
"2020-12-05  17:44:00,000","  1609800000","-113,5","   7,6","-131,7","-105,9","19",
"2020-12-05  17:44:00,000","  1609900000","-113,7","   8,3","-136,2","-105,2","19",
"2020-12-05  17:44:00,000","  1610000000","-113,5","   6,7","-128,4","-104,7","19",
"2020-12-05  17:45:00,000","  1559000000","-115,0","   3,3","-121,1","-109,5","19",
"2020-12-05  17:45:00,000","  1559100000","-115,9","   5,8","-130,6","-108,2","19",
"2020-12-05  17:45:00,000","  1559200000","-115,7","   7,1","-131,4","-106,7","19",
"2020-12-05  17:45:00,000","  1559300000","-113,9","   4,7","-126,0","-107,9","19",
"2020-12-05  17:45:00,000","  1559400000","-118,8","  12,3","-157,0","-106,7","19",
"2020-12-05  17:45:00,000","  1559500000","-116,9","   4,6","-127,1","-109,6","19",
"2020-12-05  17:45:00,000","  1559600000","-115,9","   4,4","-125,4","-108,9","19",
"2020-12-05  17:45:00,000","  1559700000","-115,7","   4,7","-123,5","-107,0","19",
"2020-12-05  17:45:00,000","  1559800000","-113,3","   3,4","-119,3","-109,1","19",
"2020-12-05  17:45:00,000","  1559900000","-111,4","   3,4","-119,7","-106,7","19",
"2020-12-05  17:45:00,000","  1560000000","-112,3","   4,6","-124,3","-102,0","19",
"2020-12-05  17:45:00,000","  1560100000","-112,6","   3,8","-119,6","-104,6","19",
"2020-12-05  17:45:00,000","  1560200000","-114,5","   5,1","-124,4","-105,8","19",
"2020-12-05  17:45:00,000","  1560300000","-114,9","   5,3","-125,7","-107,2","19",
"2020-12-05  17:45:00,000","  1560400000","-115,2","   5,2","-124,8","-107,5","19",
"2020-12-05  17:45:00,000","  1560500000","-114,0","   4,8","-123,6","-106,8","19",
"2020-12-05  17:45:00,000","  1560600000","-113,1","   4,4","-123,6","-106,6","19",
"2020-12-05  17:45:00,000","  1560700000","-114,0","   4,4","-122,7","-105,0","19",
"2020-12-05  17:45:00,000","  1560800000","-113,2","   5,1","-124,5","-105,2","19",
"2020-12-05  17:45:00,000","  1560900000","-113,0","   5,9","-125,2","-105,1","19",
"2020-12-05  17:45:00,000","  1561000000","-111,0","   3,3","-115,9","-105,4","19",
"2020-12-05  17:45:00,000","  1561100000","-112,8","   5,9","-127,5","-104,5","19",
"2020-12-05  17:45:00,000","  1561200000","-113,5","   3,3","-120,0","-105,9","19",
"2020-12-05  17:45:00,000","  1561300000","-114,4","   5,4","-131,6","-109,1","19",
"2020-12-05  17:45:00,000","  1561400000","-115,3","   7,5","-135,3","-107,7","19",
"2020-12-05  17:45:00,000","  1561500000","-113,7","   4,0","-121,8","-106,8","19",
"2020-12-05  17:45:00,000","  1561600000","-113,4","   4,4","-121,8","-106,2","19",
"2020-12-05  17:45:00,000","  1561700000","-115,7","   7,0","-128,5","-105,7","19",
"2020-12-05  17:45:00,000","  1561800000","-114,3","   6,2","-127,4","-106,1","19",
"2020-12-05  17:45:00,000","  1561900000","-114,3","   7,0","-129,7","-106,3","19",
"2020-12-05  17:45:00,000","  1562000000","-112,3","   3,5","-118,0","-106,4","19",
"2020-12-05  17:45:00,000","  1562100000","-113,3","   6,3","-127,1","-105,2","19",
"2020-12-05  17:45:00,000","  1562200000","-112,9","   4,4","-127,0","-106,3","19",
"2020-12-05  17:45:00,000","  1562300000","-115,7","   7,4","-130,6","-105,8","19",
"2020-12-05  17:45:00,000","  1562400000","-113,7","   4,3","-121,1","-107,3","19",
"2020-12-05  17:45:00,000","  1562500000","-116,4","   9,0","-142,5","-108,5","19",
"2020-12-05  17:45:00,000","  1562600000","-114,4","   3,8","-120,7","-106,9","19",
"2020-12-05  17:45:00,000","  1562700000","-111,9","   3,5","-121,0","-107,3","19",
"2020-12-05  17:45:00,000","  1562800000","-111,9","   4,9","-126,2","-103,4","19",
"2020-12-05  17:45:00,000","  1562900000","-112,7","   6,2","-128,2","-104,0","19",
"2020-12-05  17:45:00,000","  1563000000","-113,4","   5,1","-122,4","-105,3","19",
"2020-12-05  17:45:00,000","  1563100000","-113,4","   4,0","-122,0","-107,7","19",
"2020-12-05  17:45:00,000","  1563200000","-116,7","   7,3","-134,2","-104,5","19",
"2020-12-05  17:45:00,000","  1563300000","-114,2","   5,9","-126,6","-106,2","19",
"2020-12-05  17:45:00,000","  1563400000","-114,0","   5,6","-129,7","-105,1","19",
"2020-12-05  17:45:00,000","  1563500000","-113,5","   5,2","-122,1","-104,9","19",
"2020-12-05  17:45:00,000","  1563600000","-114,0","   7,0","-133,3","-101,8","19",
"2020-12-05  17:45:00,000","  1563700000","-112,8","   5,2","-122,6","-104,0","19",
"2020-12-05  17:45:00,000","  1563800000","-115,3","   8,4","-130,2","-103,5","19",
"2020-12-05  17:45:00,000","  1563900000","-115,0","   8,5","-136,1","-103,3","19",
"2020-12-05  17:45:00,000","  1564000000","-112,0","   5,1","-120,7","-104,2","19",
"2020-12-05  17:45:00,000","  1564100000","-112,9","   5,5","-124,0","-103,5","19",
"2020-12-05  17:45:00,000","  1564200000","-114,1","   7,2","-133,6","-105,0","19",
"2020-12-05  17:45:00,000","  1564300000","-113,1","   4,7","-124,8","-106,4","19",
"2020-12-05  17:45:00,000","  1564400000","-114,0","   5,8","-133,9","-106,9","19",
"2020-12-05  17:45:00,000","  1564500000","-115,3","   8,1","-143,6","-107,4","19",
"2020-12-05  17:45:00,000","  1564600000","-114,0","   5,1","-131,2","-108,1","19",
"2020-12-05  17:45:00,000","  1564700000","-113,4","   6,5","-133,9","-105,7","19",
"2020-12-05  17:45:00,000","  1564800000","-113,9","   6,4","-129,7","-105,9","19",
"2020-12-05  17:45:00,000","  1564900000","-112,6","   4,5","-119,8","-105,9","19",
"2020-12-05  17:45:00,000","  1565000000","-112,9","   6,1","-128,8","-105,7","19",
"2020-12-05  17:45:00,000","  1565100000","-112,6","   6,2","-125,8","-102,4","19",
"2020-12-05  17:45:00,000","  1565200000","-113,2","   5,4","-124,1","-102,5","19",
"2020-12-05  17:45:00,000","  1565300000","-114,6","   5,7","-130,3","-106,9","19",
"2020-12-05  17:45:00,000","  1565400000","-113,9","   6,2","-132,2","-103,4","19",
"2020-12-05  17:45:00,000","  1565500000","-112,4","   4,2","-118,1","-104,1","19",
"2020-12-05  17:45:00,000","  1565600000","-114,1","   5,2","-130,6","-105,0","19",
"2020-12-05  17:45:00,000","  1565700000","-114,0","   4,4","-120,9","-102,4","19",
"2020-12-05  17:45:00,000","  1565800000","-114,6","   5,9","-127,7","-102,1","19",
"2020-12-05  17:45:00,000","  1565900000","-113,4","   5,2","-122,9","-105,7","19",
"2020-12-05  17:45:00,000","  1566000000","-113,1","   5,1","-124,9","-107,7","19",
"2020-12-05  17:45:00,000","  1566100000","-113,0","   4,5","-123,7","-106,7","19",
"2020-12-05  17:45:00,000","  1566200000","-112,8","   6,0","-127,9","-105,9","19",
"2020-12-05  17:45:00,000","  1566300000","-112,8","   7,4","-134,6","-103,8","19",
"2020-12-05  17:45:00,000","  1566400000","-112,5","   5,5","-122,5","-103,9","19",
"2020-12-05  17:45:00,000","  1566500000","-112,7","   5,6","-127,0","-104,8","19",
"2020-12-05  17:45:00,000","  1566600000","-111,8","   4,9","-121,6","-104,5","19",
"2020-12-05  17:45:00,000","  1566700000","-112,4","   6,7","-129,8","-103,8","19",
"2020-12-05  17:45:00,000","  1566800000","-112,4","   3,6","-118,1","-103,4","19",
"2020-12-05  17:45:00,000","  1566900000","-112,8","   4,6","-125,7","-107,3","19",
"2020-12-05  17:45:00,000","  1567000000","-113,2","   4,6","-120,7","-107,1","19",
"2020-12-05  17:45:00,000","  1567100000","-116,1","   6,4","-130,0","-107,5","19",
"2020-12-05  17:45:00,000","  1567200000","-114,9","   5,5","-128,2","-106,0","19",
"2020-12-05  17:45:00,000","  1567300000","-114,3","   3,6","-123,0","-107,8","19",
"2020-12-05  17:45:00,000","  1567400000","-114,3","   4,8","-124,3","-108,6","19",
"2020-12-05  17:45:00,000","  1567500000","-112,7","   4,4","-122,0","-106,8","19",
"2020-12-05  17:45:00,000","  1567600000","-112,7","   4,7","-120,8","-104,4","19",
"2020-12-05  17:45:00,000","  1567700000","-113,1","   5,4","-124,0","-103,3","19",
"2020-12-05  17:45:00,000","  1567800000","-112,9","   5,2","-129,5","-106,5","19",
"2020-12-05  17:45:00,000","  1567900000","-112,6","   4,2","-120,3","-104,7","19",
"2020-12-05  17:45:00,000","  1568000000","-113,0","   5,1","-122,1","-102,8","19",
"2020-12-05  17:45:00,000","  1568100000","-113,7","   7,1","-134,1","-105,0","19",
"2020-12-05  17:45:00,000","  1568200000","-112,2","   5,2","-122,4","-104,4","19",
"2020-12-05  17:45:00,000","  1568300000","-111,4","   3,9","-119,8","-104,4","19",
"2020-12-05  17:45:00,000","  1568400000","-111,6","   3,1","-117,0","-107,0","19",
"2020-12-05  17:45:00,000","  1568500000","-112,0","   4,4","-124,2","-105,0","19",
"2020-12-05  17:45:00,000","  1568600000","-113,0","   3,8","-121,4","-107,3","19",
"2020-12-05  17:45:00,000","  1568700000","-113,8","   4,8","-124,9","-105,7","19",
"2020-12-05  17:45:00,000","  1568800000","-114,3","   7,3","-132,2","-103,1","19",
"2020-12-05  17:45:00,000","  1568900000","-114,1","   6,3","-124,4","-103,8","19",
"2020-12-05  17:45:00,000","  1569000000","-115,1","   6,0","-134,3","-107,4","19",
"2020-12-05  17:45:00,000","  1569100000","-112,5","   3,4","-119,1","-106,1","19",
"2020-12-05  17:45:00,000","  1569200000","-112,0","   4,2","-120,4","-106,2","19",
"2020-12-05  17:45:00,000","  1569300000","-112,7","   4,9","-122,4","-105,8","19",
"2020-12-05  17:45:00,000","  1569400000","-114,5","   6,8","-132,5","-106,0","19",
"2020-12-05  17:45:00,000","  1569500000","-115,1","   5,7","-131,3","-108,7","19",
"2020-12-05  17:45:00,000","  1569600000","-118,4","  11,4","-153,6","-106,9","19",
"2020-12-05  17:45:00,000","  1569700000","-113,7","   4,9","-124,9","-108,3","19",
"2020-12-05  17:45:00,000","  1569800000","-112,9","   4,7","-123,3","-107,4","19",
"2020-12-05  17:45:00,000","  1569900000","-113,3","   6,6","-133,8","-105,3","19",
"2020-12-05  17:45:00,000","  1570000000","-113,4","   4,8","-122,1","-104,9","19",
