"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"17/12/2020  15:58:00,000","    83000000"," -92,7","   5,8","-105,1"," -83,5","35",
"17/12/2020  15:58:00,000","    84000000"," -92,9","   6,1","-106,7"," -83,8","35",
"17/12/2020  15:58:00,000","    85000000"," -90,8","   4,8","-103,4"," -83,4","35",
"17/12/2020  15:58:00,000","    86000000"," -90,3","   5,2","-102,5"," -83,1","35",
"17/12/2020  15:58:00,000","    87000000"," -84,6","   4,8"," -97,7"," -78,1","35",
"17/12/2020  15:58:00,000","    88000000"," -78,8","   5,1"," -92,2"," -72,4","35",
"17/12/2020  15:59:00,000","    54000000"," -92,1","   5,5","-114,3"," -80,1","34",
"17/12/2020  15:59:00,000","    55000000"," -92,4","   6,5","-115,2"," -80,2","34",
"17/12/2020  15:59:00,000","    56000000"," -92,7","   6,3","-113,9"," -81,7","34",
"17/12/2020  15:59:00,000","    57000000"," -93,4","   5,9","-108,4"," -82,9","34",
"17/12/2020  15:59:00,000","    58000000"," -92,4","   4,6","-102,1"," -84,8","34",
"17/12/2020  15:59:00,000","    59000000"," -91,4","   4,1","-100,9"," -84,3","34",
"17/12/2020  15:59:00,000","    60000000"," -91,8","   4,7","-103,5"," -80,2","34",
"17/12/2020  15:59:00,000","    61000000"," -92,1","   5,8","-108,5"," -80,0","34",
"17/12/2020  15:59:00,000","    62000000"," -92,5","   7,2","-118,5"," -82,0","34",
"17/12/2020  15:59:00,000","    63000000"," -91,7","   5,6","-106,2"," -83,5","34",
"17/12/2020  15:59:00,000","    64000000"," -90,3","   6,1","-107,2"," -83,9","34",
"17/12/2020  15:59:00,000","    65000000"," -90,2","   5,6","-108,4"," -81,8","34",
"17/12/2020  15:59:00,000","    66000000"," -90,8","   5,1","-103,7"," -81,1","34",
"17/12/2020  15:59:00,000","    67000000"," -91,7","   5,4","-108,9"," -82,8","34",
"17/12/2020  15:59:00,000","    68000000"," -92,0","   6,1","-104,4"," -81,0","34",
"17/12/2020  15:59:00,000","    69000000"," -92,2","   6,7","-105,2"," -79,6","34",
"17/12/2020  15:59:00,000","    70000000"," -91,9","   6,4","-102,6"," -80,9","34",
"17/12/2020  15:59:00,000","    71000000"," -91,5","   6,3","-109,3"," -79,2","34",
"17/12/2020  15:59:00,000","    72000000"," -91,5","   4,5","-102,5"," -81,1","34",
"17/12/2020  15:59:00,000","    73000000"," -94,7","   6,9","-110,6"," -86,3","34",
"17/12/2020  15:59:00,000","    74000000"," -94,2","   6,3","-111,0"," -85,3","34",
"17/12/2020  15:59:00,000","    75000000"," -93,6","   6,6","-111,3"," -82,6","34",
"17/12/2020  15:59:00,000","    76000000"," -92,4","   5,4","-107,6"," -84,3","34",
"17/12/2020  15:59:00,000","    77000000"," -92,2","   5,7","-106,9"," -84,3","34",
"17/12/2020  15:59:00,000","    78000000"," -90,6","   4,2"," -99,6"," -84,7","34",
"17/12/2020  15:59:00,000","    79000000"," -91,6","   5,1","-103,0"," -84,5","34",
"17/12/2020  15:59:00,000","    80000000"," -92,3","   5,0","-110,4"," -85,7","34",
"17/12/2020  15:59:00,000","    81000000"," -93,0","   5,0","-102,5"," -84,0","34",
"17/12/2020  15:59:00,000","    82000000"," -92,2","   5,8","-108,3"," -82,7","34",
"17/12/2020  15:59:00,000","    83000000"," -92,4","   7,1","-109,9"," -82,8","34",
"17/12/2020  15:59:00,000","    84000000"," -90,5","   4,3","-106,2"," -84,8","34",
"17/12/2020  15:59:00,000","    85000000"," -90,4","   4,2","-100,6"," -83,2","34",
"17/12/2020  15:59:00,000","    86000000"," -93,1","   7,2","-119,7"," -83,4","34",
"17/12/2020  15:59:00,000","    87000000"," -83,9","   3,9"," -98,4"," -78,3","34",
"17/12/2020  15:59:00,000","    88000000"," -77,0","   3,1"," -85,3"," -71,9","34",
"17/12/2020  16:00:00,000","    54000000"," -93,1","   5,3","-105,5"," -79,2","34",
"17/12/2020  16:00:00,000","    55000000"," -94,7","   7,9","-116,5"," -81,1","34",
"17/12/2020  16:00:00,000","    56000000"," -93,1","   6,1","-106,1"," -79,8","34",
"17/12/2020  16:00:00,000","    57000000"," -91,2","   5,0","-102,4"," -82,1","34",
"17/12/2020  16:00:00,000","    58000000"," -90,3","   3,8"," -98,9"," -82,2","34",
"17/12/2020  16:00:00,000","    59000000"," -92,1","   5,2","-107,6"," -83,4","34",
"17/12/2020  16:00:00,000","    60000000"," -92,5","   5,0","-107,1"," -83,3","34",
"17/12/2020  16:00:00,000","    61000000"," -92,3","   6,6","-115,2"," -83,1","34",
"17/12/2020  16:00:00,000","    62000000"," -92,1","   6,2","-105,8"," -84,9","34",
"17/12/2020  16:00:00,000","    63000000"," -91,2","   5,1","-106,1"," -83,1","34",
"17/12/2020  16:00:00,000","    64000000"," -91,1","   5,5","-101,0"," -81,5","34",
"17/12/2020  16:00:00,000","    65000000"," -91,2","   6,8","-108,0"," -81,3","34",
"17/12/2020  16:00:00,000","    66000000"," -91,1","   6,4","-104,3"," -81,4","34",
"17/12/2020  16:00:00,000","    67000000"," -92,4","   5,5","-104,9"," -81,0","34",
"17/12/2020  16:00:00,000","    68000000"," -91,2","   5,7","-106,8"," -81,0","34",
"17/12/2020  16:00:00,000","    69000000"," -90,6","   6,2","-104,3"," -80,8","34",
"17/12/2020  16:00:00,000","    70000000"," -91,2","   5,4","-103,3"," -79,8","34",
"17/12/2020  16:00:00,000","    71000000"," -92,1","   5,3","-101,8"," -80,1","34",
"17/12/2020  16:00:00,000","    72000000"," -92,2","   5,2","-103,5"," -82,3","34",
"17/12/2020  16:00:00,000","    73000000"," -93,9","   6,0","-108,9"," -83,1","34",
"17/12/2020  16:00:00,000","    74000000"," -92,9","   4,9","-109,7"," -83,9","34",
"17/12/2020  16:00:00,000","    75000000"," -92,4","   4,4","-103,4"," -85,9","34",
"17/12/2020  16:00:00,000","    76000000"," -92,7","   5,4","-105,8"," -84,2","34",
"17/12/2020  16:00:00,000","    77000000"," -92,0","   5,4","-109,3"," -83,1","34",
"17/12/2020  16:00:00,000","    78000000"," -91,7","   5,3","-112,0"," -84,7","34",
"17/12/2020  16:00:00,000","    79000000"," -93,8","   6,4","-110,7"," -84,4","34",
"17/12/2020  16:00:00,000","    80000000"," -93,2","   5,9","-110,1"," -85,2","34",
"17/12/2020  16:00:00,000","    81000000"," -92,4","   4,2","-101,8"," -86,2","34",
"17/12/2020  16:00:00,000","    82000000"," -91,2","   4,2","-101,9"," -84,9","34",
"17/12/2020  16:00:00,000","    83000000"," -89,7","   4,2","-102,2"," -83,1","34",
"17/12/2020  16:00:00,000","    84000000"," -90,1","   5,1"," -99,7"," -82,4","34",
"17/12/2020  16:00:00,000","    85000000"," -92,0","   7,8","-118,0"," -82,2","34",
"17/12/2020  16:00:00,000","    86000000"," -91,6","   5,7","-112,5"," -85,0","34",
"17/12/2020  16:00:00,000","    87000000"," -83,9","   3,4"," -94,4"," -78,0","34",
"17/12/2020  16:00:00,000","    88000000"," -77,3","   3,1"," -85,5"," -72,6","34",
"17/12/2020  16:01:00,000","    54000000"," -95,5","   5,8","-108,3"," -82,9","35",
"17/12/2020  16:01:00,000","    55000000"," -93,4","   5,4","-106,0"," -80,5","35",
"17/12/2020  16:01:00,000","    56000000"," -92,8","   6,0","-107,7"," -80,4","35",
"17/12/2020  16:01:00,000","    57000000"," -93,3","   6,4","-112,5"," -80,7","35",
"17/12/2020  16:01:00,000","    58000000"," -92,6","   6,8","-113,9"," -81,1","35",
"17/12/2020  16:01:00,000","    59000000"," -91,9","   7,5","-118,3"," -80,8","35",
"17/12/2020  16:01:00,000","    60000000"," -91,6","   6,9","-112,5"," -81,8","35",
"17/12/2020  16:01:00,000","    61000000"," -91,3","   4,8","-108,4"," -83,8","35",
"17/12/2020  16:01:00,000","    62000000"," -91,9","   5,3","-104,9"," -83,8","35",
"17/12/2020  16:01:00,000","    63000000"," -91,5","   5,9","-106,2"," -82,7","35",
"17/12/2020  16:01:00,000","    64000000"," -92,0","   6,3","-104,6"," -82,2","35",
"17/12/2020  16:01:00,000","    65000000"," -91,8","   4,3","-105,5"," -85,1","35",
"17/12/2020  16:01:00,000","    66000000"," -91,5","   3,9","-101,0"," -82,7","35",
"17/12/2020  16:01:00,000","    67000000"," -91,1","   4,9","-105,4"," -82,5","35",
"17/12/2020  16:01:00,000","    68000000"," -92,3","   5,0","-100,2"," -79,8","35",
"17/12/2020  16:01:00,000","    69000000"," -91,3","   6,2","-106,3"," -77,2","35",
"17/12/2020  16:01:00,000","    70000000"," -90,8","   5,7","-107,2"," -78,5","35",
"17/12/2020  16:01:00,000","    71000000"," -92,2","   5,2","-104,1"," -83,6","35",
"17/12/2020  16:01:00,000","    72000000"," -92,6","   5,3","-104,1"," -79,9","35",
"17/12/2020  16:01:00,000","    73000000"," -93,3","   5,6","-105,9"," -84,3","35",
"17/12/2020  16:01:00,000","    74000000"," -94,1","   6,4","-109,2"," -82,9","35",
"17/12/2020  16:01:00,000","    75000000"," -92,9","   5,0","-101,4"," -83,3","35",
"17/12/2020  16:01:00,000","    76000000"," -91,8","   5,5","-108,9"," -83,3","35",
"17/12/2020  16:01:00,000","    77000000"," -92,5","   6,9","-115,8"," -83,8","35",
"17/12/2020  16:01:00,000","    78000000"," -91,6","   5,3","-106,2"," -85,1","35",
"17/12/2020  16:01:00,000","    79000000"," -91,7","   5,4","-106,0"," -83,6","35",
"17/12/2020  16:01:00,000","    80000000"," -92,4","   7,1","-114,0"," -83,7","35",
"17/12/2020  16:01:00,000","    81000000"," -91,6","   5,2","-105,1"," -81,4","35",
"17/12/2020  16:01:00,000","    82000000"," -91,0","   5,3","-104,1"," -81,9","35",
"17/12/2020  16:01:00,000","    83000000"," -91,2","   5,8","-102,8"," -81,7","35",
"17/12/2020  16:01:00,000","    84000000"," -91,3","   4,8","-101,7"," -82,1","35",
"17/12/2020  16:01:00,000","    85000000"," -92,7","   7,4","-110,5"," -83,1","35",
"17/12/2020  16:01:00,000","    86000000"," -92,1","   5,4","-105,2"," -80,5","35",
"17/12/2020  16:01:00,000","    87000000"," -83,7","   4,0"," -96,3"," -78,1","35",
"17/12/2020  16:01:00,000","    88000000"," -76,9","   3,3"," -86,2"," -71,9","35",
"17/12/2020  16:02:00,000","    54000000"," -91,7","   4,5","-102,8"," -84,9","34",
"17/12/2020  16:02:00,000","    55000000"," -91,4","   4,8","-101,3"," -84,0","34",
"17/12/2020  16:02:00,000","    56000000"," -92,0","   4,6","-103,0"," -81,1","34",
"17/12/2020  16:02:00,000","    57000000"," -92,6","   5,4","-105,0"," -81,3","34",
"17/12/2020  16:02:00,000","    58000000"," -92,3","   5,7","-109,8"," -83,4","34",
"17/12/2020  16:02:00,000","    59000000"," -92,9","   5,8","-108,3"," -84,5","34",
"17/12/2020  16:02:00,000","    60000000"," -93,0","   5,8","-105,1"," -83,2","34",
"17/12/2020  16:02:00,000","    61000000"," -93,7","   7,3","-113,4"," -83,1","34",
"17/12/2020  16:02:00,000","    62000000"," -93,2","   5,3","-107,1"," -86,2","34",
"17/12/2020  16:02:00,000","    63000000"," -93,7","   5,6","-111,6"," -86,3","34",
"17/12/2020  16:02:00,000","    64000000"," -92,4","   5,9","-114,7"," -85,0","34",
"17/12/2020  16:02:00,000","    65000000"," -92,0","   5,7","-105,1"," -81,5","34",
"17/12/2020  16:02:00,000","    66000000"," -90,6","   6,0","-119,7"," -81,1","34",
"17/12/2020  16:02:00,000","    67000000"," -90,9","   5,0","-103,6"," -80,8","34",
"17/12/2020  16:02:00,000","    68000000"," -92,7","   5,9","-107,4"," -79,7","34",
"17/12/2020  16:02:00,000","    69000000"," -92,0","   7,1","-109,8"," -78,7","34",
"17/12/2020  16:02:00,000","    70000000"," -91,0","   5,8","-104,7"," -78,5","34",
"17/12/2020  16:02:00,000","    71000000"," -89,2","   4,0","-100,0"," -79,2","34",
"17/12/2020  16:02:00,000","    72000000"," -89,5","   5,1","-104,9"," -80,3","34",
"17/12/2020  16:02:00,000","    73000000"," -93,9","   6,9","-113,3"," -82,9","34",
"17/12/2020  16:02:00,000","    74000000"," -93,1","   5,7","-107,7"," -83,7","34",
"17/12/2020  16:02:00,000","    75000000"," -93,1","   5,9","-108,2"," -83,9","34",
"17/12/2020  16:02:00,000","    76000000"," -93,8","   6,0","-110,7"," -83,2","34",
"17/12/2020  16:02:00,000","    77000000"," -92,1","   4,6","-103,1"," -84,3","34",
"17/12/2020  16:02:00,000","    78000000"," -91,7","   6,3","-107,1"," -81,3","34",
"17/12/2020  16:02:00,000","    79000000"," -92,1","   5,5","-103,4"," -83,4","34",
"17/12/2020  16:02:00,000","    80000000"," -92,0","   5,2","-108,4"," -83,9","34",
"17/12/2020  16:02:00,000","    81000000"," -92,3","   5,9","-111,6"," -83,1","34",
"17/12/2020  16:02:00,000","    82000000"," -91,2","   6,7","-116,3"," -83,3","34",
"17/12/2020  16:02:00,000","    83000000"," -90,8","   5,0","-105,2"," -84,3","34",
"17/12/2020  16:02:00,000","    84000000"," -91,7","   6,2","-114,9"," -83,2","34",
"17/12/2020  16:02:00,000","    85000000"," -92,1","   4,8","-102,5"," -84,6","34",
"17/12/2020  16:02:00,000","    86000000"," -89,9","   4,7"," -99,9"," -78,9","34",
"17/12/2020  16:02:00,000","    87000000"," -84,9","   5,4","-100,3"," -77,9","34",
"17/12/2020  16:02:00,000","    88000000"," -78,3","   5,7"," -96,3"," -72,8","34",
"17/12/2020  16:03:00,000","    54000000"," -92,7","   5,6","-106,0"," -85,6","35",
"17/12/2020  16:03:00,000","    55000000"," -91,7","   6,1","-107,2"," -82,9","35",
"17/12/2020  16:03:00,000","    56000000"," -91,7","   6,2","-108,9"," -80,7","35",
"17/12/2020  16:03:00,000","    57000000"," -91,2","   5,8","-106,6"," -79,7","35",
"17/12/2020  16:03:00,000","    58000000"," -93,2","   6,9","-106,9"," -81,3","35",
"17/12/2020  16:03:00,000","    59000000"," -91,9","   5,5","-107,0"," -82,9","35",
"17/12/2020  16:03:00,000","    60000000"," -91,4","   5,0","-103,2"," -79,7","35",
"17/12/2020  16:03:00,000","    61000000"," -91,7","   6,7","-106,1"," -79,8","35",
"17/12/2020  16:03:00,000","    62000000"," -91,1","   5,5","-106,8"," -81,2","35",
"17/12/2020  16:03:00,000","    63000000"," -91,1","   5,3","-103,6"," -83,3","35",
"17/12/2020  16:03:00,000","    64000000"," -92,1","   5,1","-103,1"," -82,9","35",
"17/12/2020  16:03:00,000","    65000000"," -91,0","   5,8","-108,2"," -84,2","35",
"17/12/2020  16:03:00,000","    66000000"," -91,0","   6,1","-104,2"," -81,7","35",
"17/12/2020  16:03:00,000","    67000000"," -91,4","   6,2","-104,0"," -79,4","35",
"17/12/2020  16:03:00,000","    68000000"," -90,4","   5,9","-102,3"," -79,1","35",
"17/12/2020  16:03:00,000","    69000000"," -91,5","   6,3","-108,1"," -79,4","35",
"17/12/2020  16:03:00,000","    70000000"," -91,7","   6,0","-103,9"," -79,0","35",
"17/12/2020  16:03:00,000","    71000000"," -91,4","   5,9","-103,3"," -78,2","35",
"17/12/2020  16:03:00,000","    72000000"," -90,2","   4,7"," -97,8"," -77,3","35",
"17/12/2020  16:03:00,000","    73000000"," -93,8","   6,5","-113,0"," -82,1","35",
"17/12/2020  16:03:00,000","    74000000"," -92,8","   6,6","-112,0"," -81,6","35",
"17/12/2020  16:03:00,000","    75000000"," -91,5","   4,6","-100,4"," -82,1","35",
"17/12/2020  16:03:00,000","    76000000"," -92,2","   6,5","-110,2"," -81,2","35",
"17/12/2020  16:03:00,000","    77000000"," -92,4","   6,3","-109,8"," -83,5","35",
"17/12/2020  16:03:00,000","    78000000"," -92,2","   5,1","-103,2"," -83,3","35",
"17/12/2020  16:03:00,000","    79000000"," -91,9","   5,1","-101,3"," -83,6","35",
"17/12/2020  16:03:00,000","    80000000"," -90,2","   3,5"," -97,9"," -81,9","35",
"17/12/2020  16:03:00,000","    81000000"," -91,1","   5,9","-111,3"," -82,8","35",
"17/12/2020  16:03:00,000","    82000000"," -90,6","   5,2","-104,4"," -81,6","35",
"17/12/2020  16:03:00,000","    83000000"," -90,5","   5,0","-105,1"," -81,4","35",
"17/12/2020  16:03:00,000","    84000000"," -90,1","   5,9","-111,0"," -83,0","35",
"17/12/2020  16:03:00,000","    85000000"," -89,9","   5,1","-106,7"," -81,4","35",
"17/12/2020  16:03:00,000","    86000000"," -91,0","   5,9","-105,0"," -82,9","35",
"17/12/2020  16:03:00,000","    87000000"," -83,7","   4,4"," -97,8"," -78,4","35",
"17/12/2020  16:03:00,000","    88000000"," -76,9","   3,6"," -88,4"," -72,2","35",
"17/12/2020  16:04:00,000","    54000000"," -92,4","   6,2","-114,9"," -84,8","35",
"17/12/2020  16:04:00,000","    55000000"," -93,5","   6,9","-108,0"," -83,2","35",
"17/12/2020  16:04:00,000","    56000000"," -92,5","   6,2","-110,8"," -80,8","35",
"17/12/2020  16:04:00,000","    57000000"," -92,0","   5,2","-104,7"," -81,5","35",
"17/12/2020  16:04:00,000","    58000000"," -90,9","   5,9","-109,6"," -83,6","35",
"17/12/2020  16:04:00,000","    59000000"," -90,8","   5,7","-105,3"," -82,8","35",
"17/12/2020  16:04:00,000","    60000000"," -91,1","   6,4","-109,0"," -82,2","35",
"17/12/2020  16:04:00,000","    61000000"," -91,5","   6,6","-108,4"," -82,0","35",
"17/12/2020  16:04:00,000","    62000000"," -90,1","   4,6","-100,2"," -82,2","35",
"17/12/2020  16:04:00,000","    63000000"," -90,7","   5,8","-104,6"," -79,2","35",
"17/12/2020  16:04:00,000","    64000000"," -91,7","   5,5","-107,8"," -80,6","35",
"17/12/2020  16:04:00,000","    65000000"," -93,1","   7,6","-111,0"," -83,2","35",
"17/12/2020  16:04:00,000","    66000000"," -90,2","   5,2","-100,5"," -81,9","35",
"17/12/2020  16:04:00,000","    67000000"," -91,0","   5,9","-110,0"," -80,7","35",
"17/12/2020  16:04:00,000","    68000000"," -91,8","   6,1","-105,9"," -78,4","35",
"17/12/2020  16:04:00,000","    69000000"," -90,4","   5,1","-100,1"," -77,0","35",
"17/12/2020  16:04:00,000","    70000000"," -91,9","   6,3","-116,2"," -78,4","35",
"17/12/2020  16:04:00,000","    71000000"," -93,0","   7,0","-108,7"," -80,3","35",
"17/12/2020  16:04:00,000","    72000000"," -90,9","   5,9","-104,2"," -79,3","35",
"17/12/2020  16:04:00,000","    73000000"," -91,9","   5,2","-103,6"," -81,4","35",
"17/12/2020  16:04:00,000","    74000000"," -91,5","   6,5","-108,0"," -77,3","35",
"17/12/2020  16:04:00,000","    75000000"," -91,3","   7,1","-115,4"," -78,7","35",
"17/12/2020  16:04:00,000","    76000000"," -90,2","   4,6","-101,1"," -82,5","35",
"17/12/2020  16:04:00,000","    77000000"," -89,8","   4,1"," -99,7"," -82,1","35",
"17/12/2020  16:04:00,000","    78000000"," -90,6","   4,2","-103,9"," -85,3","35",
"17/12/2020  16:04:00,000","    79000000"," -91,6","   4,3","-102,4"," -83,8","35",
"17/12/2020  16:04:00,000","    80000000"," -92,2","   5,1","-107,2"," -84,7","35",
"17/12/2020  16:04:00,000","    81000000"," -91,6","   4,6","-106,5"," -84,0","35",
"17/12/2020  16:04:00,000","    82000000"," -92,2","   6,1","-111,1"," -85,4","35",
"17/12/2020  16:04:00,000","    83000000"," -93,2","   5,9","-111,6"," -82,7","35",
"17/12/2020  16:04:00,000","    84000000"," -93,9","   7,2","-112,9"," -83,6","35",
"17/12/2020  16:04:00,000","    85000000"," -92,0","   5,1","-103,5"," -81,7","35",
"17/12/2020  16:04:00,000","    86000000"," -91,0","   6,2","-109,3"," -80,8","35",
"17/12/2020  16:04:00,000","    87000000"," -83,1","   2,8"," -92,2"," -78,6","35",
"17/12/2020  16:04:00,000","    88000000"," -76,3","   2,6"," -81,3"," -71,8","35",
"17/12/2020  16:05:00,000","    54000000"," -93,2","   6,8","-113,6"," -83,3","34",
"17/12/2020  16:05:00,000","    55000000"," -92,3","   5,8","-105,7"," -80,6","34",
"17/12/2020  16:05:00,000","    56000000"," -91,5","   4,6","-104,3"," -80,3","34",
"17/12/2020  16:05:00,000","    57000000"," -91,9","   4,8","-100,7"," -82,9","34",
"17/12/2020  16:05:00,000","    58000000"," -91,1","   4,5","-103,6"," -83,8","34",
"17/12/2020  16:05:00,000","    59000000"," -91,6","   4,0"," -99,5"," -84,3","34",
"17/12/2020  16:05:00,000","    60000000"," -93,4","   5,7","-110,5"," -82,8","34",
"17/12/2020  16:05:00,000","    61000000"," -93,0","   6,4","-107,7"," -82,4","34",
"17/12/2020  16:05:00,000","    62000000"," -91,4","   6,6","-116,1"," -83,0","34",
"17/12/2020  16:05:00,000","    63000000"," -90,6","   6,2","-110,8"," -81,6","34",
"17/12/2020  16:05:00,000","    64000000"," -90,4","   5,0","-101,7"," -82,7","34",
"17/12/2020  16:05:00,000","    65000000"," -92,0","   6,0","-113,0"," -83,3","34",
"17/12/2020  16:05:00,000","    66000000"," -92,4","   6,4","-108,0"," -80,9","34",
"17/12/2020  16:05:00,000","    67000000"," -90,3","   5,3","-102,7"," -80,2","34",
"17/12/2020  16:05:00,000","    68000000"," -90,3","   5,1","-103,4"," -80,2","34",
"17/12/2020  16:05:00,000","    69000000"," -90,5","   4,8"," -98,8"," -79,6","34",
"17/12/2020  16:05:00,000","    70000000"," -90,7","   5,2","-103,2"," -79,7","34",
"17/12/2020  16:05:00,000","    71000000"," -90,4","   4,6","-101,5"," -82,7","34",
"17/12/2020  16:05:00,000","    72000000"," -90,1","   5,4","-105,4"," -80,3","34",
"17/12/2020  16:05:00,000","    73000000"," -93,3","   5,7","-114,3"," -85,7","34",
"17/12/2020  16:05:00,000","    74000000"," -93,8","   6,9","-118,4"," -83,4","34",
"17/12/2020  16:05:00,000","    75000000"," -92,5","   4,6","-102,2"," -81,1","34",
"17/12/2020  16:05:00,000","    76000000"," -93,9","   5,9","-112,3"," -85,0","34",
"17/12/2020  16:05:00,000","    77000000"," -93,7","   5,9","-108,7"," -85,8","34",
"17/12/2020  16:05:00,000","    78000000"," -92,7","   5,9","-108,3"," -83,4","34",
"17/12/2020  16:05:00,000","    79000000"," -93,0","   5,0","-108,3"," -84,6","34",
"17/12/2020  16:05:00,000","    80000000"," -91,8","   3,2","-100,6"," -85,6","34",
"17/12/2020  16:05:00,000","    81000000"," -92,7","   6,1","-110,3"," -83,4","34",
"17/12/2020  16:05:00,000","    82000000"," -91,1","   4,9","-105,4"," -84,3","34",
"17/12/2020  16:05:00,000","    83000000"," -91,2","   4,5","-101,8"," -84,8","34",
"17/12/2020  16:05:00,000","    84000000"," -91,1","   4,7","-109,7"," -83,5","34",
"17/12/2020  16:05:00,000","    85000000"," -91,3","   4,0","-102,9"," -85,6","34",
"17/12/2020  16:05:00,000","    86000000"," -92,4","   5,2","-108,6"," -84,8","34",
"17/12/2020  16:05:00,000","    87000000"," -85,5","   6,2","-114,3"," -79,2","34",
"17/12/2020  16:05:00,000","    88000000"," -78,0","   3,6"," -88,1"," -72,2","34",
"17/12/2020  16:06:00,000","    54000000"," -92,9","   6,3","-109,9"," -83,7","35",
"17/12/2020  16:06:00,000","    55000000"," -91,8","   5,8","-106,1"," -81,0","35",
"17/12/2020  16:06:00,000","    56000000"," -92,8","   6,9","-106,3"," -77,9","35",
"17/12/2020  16:06:00,000","    57000000"," -92,2","   5,8","-104,3"," -78,6","35",
"17/12/2020  16:06:00,000","    58000000"," -91,7","   7,4","-122,8"," -81,2","35",
"17/12/2020  16:06:00,000","    59000000"," -90,6","   5,1","-103,8"," -79,8","35",
"17/12/2020  16:06:00,000","    60000000"," -92,1","   7,0","-112,0"," -78,1","35",
"17/12/2020  16:06:00,000","    61000000"," -93,1","   5,8","-105,1"," -79,6","35",
"17/12/2020  16:06:00,000","    62000000"," -92,2","   6,4","-115,2"," -82,9","35",
"17/12/2020  16:06:00,000","    63000000"," -91,6","   5,1","-101,1"," -82,9","35",
"17/12/2020  16:06:00,000","    64000000"," -91,2","   4,8","-106,1"," -84,2","35",
"17/12/2020  16:06:00,000","    65000000"," -91,7","   5,2","-107,8"," -84,1","35",
"17/12/2020  16:06:00,000","    66000000"," -91,3","   5,3","-104,6"," -83,9","35",
"17/12/2020  16:06:00,000","    67000000"," -91,0","   5,3","-106,4"," -83,3","35",
"17/12/2020  16:06:00,000","    68000000"," -90,6","   4,6","-101,7"," -80,9","35",
"17/12/2020  16:06:00,000","    69000000"," -89,7","   5,9","-107,2"," -80,0","35",
"17/12/2020  16:06:00,000","    70000000"," -89,7","   5,1","-100,4"," -81,2","35",
"17/12/2020  16:06:00,000","    71000000"," -91,0","   5,4","-107,3"," -84,1","35",
"17/12/2020  16:06:00,000","    72000000"," -91,3","   4,9","-103,9"," -83,0","35",
"17/12/2020  16:06:00,000","    73000000"," -92,8","   6,2","-111,9"," -78,6","35",
"17/12/2020  16:06:00,000","    74000000"," -94,3","   6,3","-105,7"," -79,3","35",
"17/12/2020  16:06:00,000","    75000000"," -92,7","   5,7","-107,0"," -80,7","35",
"17/12/2020  16:06:00,000","    76000000"," -91,8","   5,3","-104,3"," -83,7","35",
"17/12/2020  16:06:00,000","    77000000"," -90,3","   4,9","-108,2"," -82,6","35",
"17/12/2020  16:06:00,000","    78000000"," -91,4","   4,6","-100,6"," -84,2","35",
"17/12/2020  16:06:00,000","    79000000"," -94,0","   6,0","-114,6"," -83,8","35",
"17/12/2020  16:06:00,000","    80000000"," -94,0","   5,9","-109,9"," -83,3","35",
"17/12/2020  16:06:00,000","    81000000"," -93,4","   7,3","-128,1"," -84,4","35",
"17/12/2020  16:06:00,000","    82000000"," -91,9","   4,7","-103,5"," -84,3","35",
"17/12/2020  16:06:00,000","    83000000"," -90,8","   4,8","-102,2"," -83,7","35",
"17/12/2020  16:06:00,000","    84000000"," -90,4","   5,1","-101,4"," -81,2","35",
"17/12/2020  16:06:00,000","    85000000"," -92,7","   6,0","-107,9"," -79,5","35",
"17/12/2020  16:06:00,000","    86000000"," -91,5","   5,9","-112,6"," -83,0","35",
"17/12/2020  16:06:00,000","    87000000"," -84,6","   3,8"," -96,1"," -79,1","35",
"17/12/2020  16:06:00,000","    88000000"," -78,0","   5,7","-106,0"," -72,7","35",
"17/12/2020  16:07:00,000","    54000000"," -93,3","   5,6","-108,7"," -85,0","34",
"17/12/2020  16:07:00,000","    55000000"," -94,1","   7,0","-119,3"," -83,9","34",
"17/12/2020  16:07:00,000","    56000000"," -93,1","   6,9","-112,7"," -84,2","34",
"17/12/2020  16:07:00,000","    57000000"," -92,1","   5,8","-106,5"," -82,8","34",
"17/12/2020  16:07:00,000","    58000000"," -92,0","   5,4","-102,7"," -80,7","34",
"17/12/2020  16:07:00,000","    59000000"," -91,2","   4,9","-102,2"," -82,7","34",
"17/12/2020  16:07:00,000","    60000000"," -91,5","   4,7","-101,0"," -81,8","34",
"17/12/2020  16:07:00,000","    61000000"," -90,9","   5,2","-103,0"," -83,0","34",
"17/12/2020  16:07:00,000","    62000000"," -90,6","   5,0","-106,4"," -82,2","34",
"17/12/2020  16:07:00,000","    63000000"," -92,2","   5,4","-104,1"," -83,6","34",
"17/12/2020  16:07:00,000","    64000000"," -91,5","   4,9","-104,5"," -85,0","34",
"17/12/2020  16:07:00,000","    65000000"," -92,2","   6,0","-109,7"," -84,1","34",
"17/12/2020  16:07:00,000","    66000000"," -92,1","   7,0","-120,0"," -82,6","34",
"17/12/2020  16:07:00,000","    67000000"," -92,1","   6,1","-103,2"," -79,4","34",
"17/12/2020  16:07:00,000","    68000000"," -91,4","   6,9","-109,6"," -79,0","34",
"17/12/2020  16:07:00,000","    69000000"," -91,2","   6,2","-107,5"," -79,9","34",
